Cycle,Code,Role,Values
43,ISTP-A,Virtuoso,"[0, 42, 71, 37, 61]"
44,ISTP-A,Virtuoso,"[0, 46, 67, 33, 68]"
45,ISTP-A,Virtuoso,"[7, 42, 71, 36, 68]"
46,ISTP-A,Virtuoso,"[7, 48, 68, 35, 61]"
47,ISTP-A,Virtuoso,"[4, 42, 74, 37, 64]"
48,ISTP-A,Virtuoso,"[0, 47, 71, 35, 68]"
49,ISTP-A,Virtuoso,"[0, 47, 72, 35, 75]"
50,ISTP-A,Virtuoso,"[8, 48, 74, 43, 68]"
51,ISTP-A,Virtuoso,"[0, 46, 71, 40, 67]"
52,INTP-A,Logician,"[4, 51, 75, 32, 71]"
53,ISTP-A,Virtuoso,"[1, 46, 71, 40, 68]"
54,ISTP-A,Virtuoso,"[6, 43, 76, 31, 64]"
55,ISTP-A,Virtuoso,"[0, 46, 74, 32, 68]"
56,ISTP-A,Virtuoso,"[0, 46, 69, 33, 65]"
57,INTP-A,Logician,"[6, 53, 71, 32, 65]"
58,ISTP-A,Virtuoso,"[0, 39, 71, 42, 71]"
59,ISTP-A,Virtuoso,"[6, 45, 68, 26, 60]"
60,ISTP-A,Virtuoso,"[3, 39, 75, 31, 64]"
61,ISTP-A,Virtuoso,"[0, 38, 72, 32, 67]"
62,ISTP-A,Virtuoso,"[6, 45, 76, 29, 67]"
63,ISTP-A,Virtuoso,"[6, 46, 69, 40, 69]"
64,ISTP-A,Virtuoso,"[4, 46, 68, 39, 69]"
65,INTP-A,Logician,"[7, 52, 69, 37, 69]"
66,INTP-A,Logician,"[3, 51, 76, 31, 64]"
67,ISTP-A,Virtuoso,"[1, 46, 69, 37, 71]"
68,ISTP-A,Virtuoso,"[3, 43, 71, 29, 63]"
69,ISTP-A,Virtuoso,"[4, 42, 72, 33, 60]"
70,ISTP-A,Virtuoso,"[10, 45, 68, 33, 71]"
71,ISTP-A,Virtuoso,"[4, 46, 67, 37, 65]"
72,ISTP-A,Virtuoso,"[7, 47, 69, 32, 69]"
73,INTP-A,Logician,"[4, 52, 72, 24, 68]"
74,ISTP-A,Virtuoso,"[3, 48, 75, 32, 64]"
75,ISTP-A,Virtuoso,"[3, 46, 68, 31, 63]"
76,INTP-A,Logician,"[0, 51, 72, 35, 67]"
77,ISTP-A,Virtuoso,"[0, 46, 71, 39, 58]"
78,ISTP-A,Virtuoso,"[1, 48, 68, 33, 64]"
79,ISTP-A,Virtuoso,"[3, 46, 67, 43, 68]"
80,ISTP-A,Virtuoso,"[4, 47, 71, 36, 64]"
81,ISTP-A,Virtuoso,"[3, 45, 72, 39, 65]"
82,INTP-A,Logician,"[3, 52, 71, 32, 69]"
83,ISTP-A,Virtuoso,"[7, 43, 72, 37, 67]"
84,ISTP-A,Virtuoso,"[8, 47, 69, 36, 65]"
85,ISTP-A,Virtuoso,"[7, 48, 74, 36, 68]"
86,ISTP-A,Virtuoso,"[3, 42, 72, 33, 60]"
87,ISTP-A,Virtuoso,"[6, 47, 71, 33, 61]"
88,ISTP-A,Virtuoso,"[1, 47, 75, 40, 64]"
89,INTP-A,Logician,"[4, 51, 74, 33, 65]"
90,ISTP-A,Virtuoso,"[0, 43, 68, 31, 60]"
91,INTP-A,Logician,"[0, 54, 71, 39, 68]"
92,ISTP-A,Virtuoso,"[1, 46, 74, 39, 67]"
93,ISTP-A,Virtuoso,"[3, 46, 74, 37, 64]"
94,ISTP-A,Virtuoso,"[6, 46, 69, 26, 63]"
95,ISTP-A,Virtuoso,"[3, 42, 72, 37, 72]"
96,ISTP-A,Virtuoso,"[3, 41, 74, 33, 67]"
97,ISTP-A,Virtuoso,"[6, 45, 72, 31, 65]"
98,ISTP-A,Virtuoso,"[4, 45, 65, 32, 68]"
99,ISTP-A,Virtuoso,"[1, 41, 75, 33, 72]"
100,ISTP-A,Virtuoso,"[3, 43, 71, 36, 64]"
