Cycle,Code,Role,Values
35,ISFP-A,Adventurer,"[42, 31, 49, 32, 58]"
36,ISTP-A,Virtuoso,"[44, 41, 51, 42, 63]"
37,ISFP-A,Adventurer,"[42, 29, 46, 44, 64]"
38,ISFP-A,Adventurer,"[49, 34, 44, 43, 64]"
39,ISFP-A,Adventurer,"[39, 31, 47, 36, 53]"
40,ISTP-A,Virtuoso,"[46, 28, 53, 42, 58]"
41,ISFP-A,Adventurer,"[47, 25, 49, 43, 63]"
42,ISTP-A,Virtuoso,"[43, 45, 51, 46, 60]"
43,ISTP-A,Virtuoso,"[42, 34, 51, 42, 65]"
44,ISFP-A,Adventurer,"[43, 34, 49, 49, 57]"
45,ISFP-A,Adventurer,"[44, 32, 49, 31, 63]"
46,ISFP-A,Adventurer,"[49, 39, 47, 35, 60]"
47,ISFP-A,Adventurer,"[42, 34, 49, 42, 61]"
48,ISTP-A,Virtuoso,"[46, 34, 58, 39, 65]"
49,ISFP-A,Adventurer,"[39, 35, 42, 39, 64]"
50,ISFP-A,Adventurer,"[46, 34, 42, 42, 54]"
51,ISTP-A,Virtuoso,"[42, 28, 53, 44, 63]"
52,ISTP-A,Virtuoso,"[37, 25, 53, 29, 63]"
53,ISTP-A,Virtuoso,"[44, 36, 56, 42, 64]"
54,ISFP-A,Adventurer,"[37, 38, 36, 43, 67]"
55,ISFP-A,Adventurer,"[43, 35, 40, 40, 60]"
56,ISTP-A,Virtuoso,"[46, 29, 53, 31, 68]"
57,ISFP-A,Adventurer,"[46, 32, 49, 44, 61]"
58,ISTP-A,Virtuoso,"[46, 32, 51, 43, 60]"
59,ISTP-A,Virtuoso,"[42, 32, 56, 37, 60]"
60,ISFP-A,Adventurer,"[47, 35, 47, 33, 57]"
61,ISTP-A,Virtuoso,"[49, 43, 53, 39, 56]"
62,ISFP-A,Adventurer,"[43, 34, 44, 44, 65]"
63,ISTP-A,Virtuoso,"[42, 34, 53, 46, 58]"
64,ISTP-A,Virtuoso,"[47, 38, 56, 33, 63]"
65,ISFP-A,Adventurer,"[44, 38, 46, 39, 58]"
66,ISFP-A,Adventurer,"[46, 42, 44, 32, 61]"
67,ISTP-A,Virtuoso,"[43, 28, 53, 46, 63]"
68,ISTP-A,Virtuoso,"[49, 36, 56, 49, 61]"
69,ISFP-A,Adventurer,"[42, 35, 42, 47, 68]"
70,ISFP-A,Adventurer,"[44, 34, 49, 43, 60]"
71,ISFP-A,Adventurer,"[44, 31, 47, 33, 64]"
72,ISFP-A,Adventurer,"[44, 28, 46, 46, 67]"
73,ISFP-A,Adventurer,"[49, 38, 49, 42, 64]"
74,ISTP-A,Virtuoso,"[43, 38, 53, 29, 71]"
75,ISTP-A,Virtuoso,"[39, 32, 60, 32, 57]"
76,ISFP-A,Adventurer,"[35, 34, 40, 39, 63]"
77,ISFP-A,Adventurer,"[49, 36, 40, 35, 63]"
78,ISFP-A,Adventurer,"[44, 34, 47, 35, 68]"
79,ISTP-A,Virtuoso,"[43, 28, 58, 42, 61]"
80,ISFP-A,Adventurer,"[39, 28, 49, 46, 58]"
81,ISFP-A,Adventurer,"[47, 31, 42, 31, 58]"
82,ISFP-A,Adventurer,"[46, 35, 49, 43, 63]"
83,ISFP-A,Adventurer,"[49, 38, 40, 40, 57]"
84,ISFP-A,Adventurer,"[43, 35, 46, 49, 56]"
85,ISFP-A,Adventurer,"[46, 39, 46, 43, 63]"
86,ISTP-A,Virtuoso,"[43, 41, 63, 44, 65]"
87,ISTP-A,Virtuoso,"[42, 38, 56, 37, 64]"
88,ISFP-A,Adventurer,"[40, 32, 49, 26, 56]"
89,ESTP-A,Entrepreneur,"[51, 29, 51, 36, 65]"
90,ISFP-A,Adventurer,"[43, 38, 43, 32, 65]"
91,ISFP-A,Adventurer,"[44, 34, 47, 36, 64]"
92,ISTP-A,Virtuoso,"[46, 35, 53, 36, 60]"
93,ISTJ-A,Logistician,"[43, 28, 53, 51, 69]"
94,ISFJ-A,Defender,"[44, 34, 49, 51, 60]"
95,ISTP-A,Virtuoso,"[40, 42, 53, 36, 57]"
96,ISFP-A,Adventurer,"[46, 35, 47, 36, 53]"
97,ISFP-A,Adventurer,"[40, 35, 49, 49, 60]"
98,ISFP-A,Adventurer,"[39, 32, 49, 46, 69]"
99,ISFP-A,Adventurer,"[44, 34, 46, 42, 60]"
100,ISTP-A,Virtuoso,"[39, 38, 56, 37, 56]"
