Cycle,Code,Role,Values
52,ENTJ-A,Commander,"[68, 59, 81, 71, 78]"
53,ESTJ-A,Executive,"[64, 43, 82, 58, 78]"
54,ENTJ-A,Commander,"[65, 51, 83, 67, 75]"
55,ESTJ-A,Executive,"[65, 47, 79, 61, 81]"
56,ENTJ-A,Commander,"[67, 56, 82, 69, 64]"
57,ESTJ-A,Executive,"[68, 43, 79, 63, 81]"
58,ESTJ-A,Executive,"[67, 48, 85, 74, 75]"
59,ENTJ-A,Commander,"[67, 56, 74, 57, 82]"
60,ENTJ-A,Commander,"[71, 61, 72, 64, 81]"
61,ENTJ-A,Commander,"[75, 57, 78, 64, 74]"
62,ENTJ-A,Commander,"[68, 63, 89, 60, 78]"
63,ESTJ-A,Executive,"[69, 46, 83, 60, 82]"
64,ENTJ-A,Commander,"[67, 54, 83, 63, 75]"
65,ENTJ-A,Commander,"[69, 52, 83, 56, 75]"
66,ENTJ-A,Commander,"[71, 56, 82, 67, 69]"
67,ENTJ-A,Commander,"[67, 54, 75, 68, 78]"
68,ESTJ-A,Executive,"[74, 46, 90, 58, 83]"
69,ESTJ-A,Executive,"[71, 47, 78, 71, 75]"
70,ESTJ-A,Executive,"[72, 45, 72, 64, 86]"
71,ENTJ-A,Commander,"[67, 59, 79, 64, 79]"
72,ENTJ-A,Commander,"[65, 53, 81, 68, 82]"
73,ENTJ-A,Commander,"[64, 57, 85, 71, 76]"
74,ESTJ-A,Executive,"[61, 45, 76, 63, 85]"
75,ESTJ-A,Executive,"[63, 41, 83, 65, 79]"
76,ENTJ-A,Commander,"[69, 54, 85, 61, 76]"
77,ENTJ-A,Commander,"[71, 57, 81, 65, 83]"
78,ENTJ-A,Commander,"[63, 57, 74, 60, 76]"
79,ESTJ-A,Executive,"[71, 38, 79, 63, 83]"
80,ENTJ-A,Commander,"[61, 51, 79, 60, 75]"
81,ESTJ-A,Executive,"[65, 46, 79, 67, 82]"
82,ENTJ-A,Commander,"[64, 53, 88, 61, 69]"
83,ENTJ-A,Commander,"[65, 54, 79, 63, 76]"
84,ESTJ-A,Executive,"[69, 46, 83, 67, 81]"
85,ENTJ-A,Commander,"[68, 51, 76, 65, 74]"
86,ENTJ-A,Commander,"[65, 51, 83, 67, 72]"
87,ESTJ-A,Executive,"[65, 47, 81, 57, 79]"
88,ENTJ-A,Commander,"[72, 52, 75, 64, 79]"
89,ENTJ-A,Commander,"[64, 53, 76, 60, 76]"
90,ENTJ-A,Commander,"[61, 57, 86, 58, 81]"
91,ENTJ-A,Commander,"[65, 52, 79, 57, 81]"
92,ENTJ-A,Commander,"[63, 52, 76, 63, 78]"
93,ESTJ-A,Executive,"[65, 48, 82, 64, 78]"
94,ESTJ-A,Executive,"[65, 47, 82, 71, 71]"
95,ESTJ-A,Executive,"[67, 42, 82, 63, 79]"
96,ENTJ-A,Commander,"[69, 59, 82, 65, 75]"
97,ESTJ-A,Executive,"[65, 48, 79, 58, 65]"
98,ENTJ-A,Commander,"[72, 51, 83, 56, 85]"
99,ENTJ-A,Commander,"[67, 56, 89, 58, 67]"
100,ENTJ-A,Commander,"[60, 57, 76, 61, 74]"
