Cycle,Code,Role,Values
39,INFJ-T,Advocate,"[8, 52, 35, 64, 49]"
40,INFJ-T,Advocate,"[0, 56, 33, 54, 49]"
41,ISFJ-A,Defender,"[3, 48, 40, 54, 51]"
42,INFJ-A,Advocate,"[0, 54, 32, 58, 51]"
43,INFJ-T,Advocate,"[7, 56, 39, 68, 49]"
44,INFJ-A,Advocate,"[3, 53, 35, 61, 51]"
45,INFJ-A,Advocate,"[10, 57, 36, 65, 51]"
46,INFJ-A,Advocate,"[0, 53, 29, 60, 57]"
47,INFJ-T,Advocate,"[7, 56, 35, 56, 49]"
48,ISFJ-T,Defender,"[0, 46, 33, 54, 49]"
49,INFJ-T,Advocate,"[6, 57, 33, 67, 49]"
50,INFJ-T,Advocate,"[6, 54, 37, 58, 47]"
51,ISFJ-A,Defender,"[0, 47, 39, 67, 51]"
52,INFJ-A,Advocate,"[0, 52, 33, 65, 63]"
53,INFJ-A,Advocate,"[6, 56, 32, 54, 58]"
54,ISFJ-A,Defender,"[6, 48, 31, 56, 58]"
55,ISFJ-T,Defender,"[0, 46, 39, 60, 49]"
56,INFJ-T,Advocate,"[4, 53, 32, 63, 49]"
57,ISFJ-A,Defender,"[1, 46, 36, 58, 51]"
58,INFJ-A,Advocate,"[0, 51, 33, 58, 51]"
59,INFJ-T,Advocate,"[4, 53, 33, 60, 49]"
60,INFJ-T,Advocate,"[0, 57, 33, 60, 44]"
61,INFJ-T,Advocate,"[6, 53, 35, 61, 49]"
62,ISFJ-A,Defender,"[1, 46, 32, 58, 57]"
63,INFJ-A,Advocate,"[0, 56, 35, 61, 60]"
64,INFJ-T,Advocate,"[0, 52, 35, 54, 46]"
65,INFJ-T,Advocate,"[1, 56, 35, 64, 49]"
66,INFJ-T,Advocate,"[4, 56, 40, 64, 49]"
67,INFJ-T,Advocate,"[7, 54, 31, 58, 42]"
68,INFP-T,Mediator,"[0, 57, 35, 49, 49]"
69,ISFJ-A,Defender,"[0, 43, 35, 64, 58]"
70,INFJ-A,Advocate,"[1, 60, 35, 60, 54]"
71,ISFJ-T,Defender,"[0, 47, 35, 57, 49]"
72,ISFJ-T,Defender,"[1, 46, 35, 53, 42]"
73,INFJ-T,Advocate,"[7, 59, 35, 56, 49]"
74,INFJ-A,Advocate,"[0, 54, 36, 69, 54]"
75,INFP-T,Mediator,"[7, 56, 35, 47, 49]"
76,INFJ-T,Advocate,"[4, 54, 32, 67, 44]"
77,ISFJ-T,Defender,"[3, 45, 37, 61, 49]"
78,INFJ-T,Advocate,"[0, 51, 35, 57, 49]"
79,INFJ-A,Advocate,"[7, 59, 36, 60, 57]"
80,INFJ-T,Advocate,"[3, 56, 33, 61, 49]"
81,ISFJ-A,Defender,"[3, 47, 28, 64, 54]"
82,ISFJ-T,Defender,"[6, 48, 37, 69, 49]"
83,ISFJ-T,Defender,"[7, 48, 40, 61, 42]"
84,ISFJ-T,Defender,"[0, 48, 37, 56, 44]"
85,INFJ-A,Advocate,"[3, 51, 31, 64, 57]"
86,ISFJ-A,Defender,"[1, 48, 31, 57, 57]"
87,ISFJ-T,Defender,"[4, 47, 35, 53, 49]"
88,INFJ-T,Advocate,"[6, 54, 32, 67, 49]"
89,ISFJ-T,Defender,"[3, 47, 28, 54, 47]"
90,INFJ-A,Advocate,"[3, 59, 37, 54, 54]"
91,ISFJ-T,Defender,"[1, 43, 32, 54, 49]"
92,ISFJ-T,Defender,"[1, 38, 35, 65, 49]"
93,INFJ-T,Advocate,"[4, 59, 37, 64, 49]"
94,INFJ-A,Advocate,"[4, 54, 35, 61, 56]"
95,INFJ-T,Advocate,"[6, 53, 36, 61, 49]"
96,INFJ-T,Advocate,"[3, 51, 35, 61, 47]"
97,INFJ-A,Advocate,"[10, 57, 36, 60, 58]"
98,INFJ-A,Advocate,"[3, 56, 35, 56, 51]"
99,INFJ-T,Advocate,"[1, 54, 33, 57, 44]"
100,INFJ-T,Advocate,"[8, 61, 35, 53, 47]"
