Cycle,Code,Role,Values
77,ISFJ-A,Defender,"[0, 9, 36, 69, 65]"
78,ISFJ-A,Defender,"[0, 18, 42, 67, 68]"
79,ISFJ-A,Defender,"[1, 17, 35, 63, 63]"
80,ISFJ-A,Defender,"[0, 18, 46, 74, 61]"
81,ISFJ-A,Defender,"[0, 17, 35, 65, 58]"
82,ISFJ-A,Defender,"[0, 16, 40, 65, 58]"
83,ISFJ-T,Defender,"[0, 17, 37, 72, 49]"
84,ISFJ-A,Defender,"[0, 13, 39, 68, 56]"
85,ISFJ-A,Defender,"[0, 10, 37, 69, 64]"
86,ISFJ-A,Defender,"[0, 10, 37, 71, 54]"
87,ISFJ-A,Defender,"[0, 17, 39, 68, 67]"
88,ISFJ-A,Defender,"[0, 29, 39, 60, 56]"
89,ISFJ-A,Defender,"[0, 17, 39, 67, 57]"
90,ISFJ-A,Defender,"[0, 21, 37, 67, 58]"
91,ISFJ-A,Defender,"[0, 13, 36, 79, 65]"
92,ISFJ-A,Defender,"[0, 14, 40, 63, 67]"
93,ISFJ-A,Defender,"[0, 20, 42, 76, 71]"
94,ISFJ-A,Defender,"[0, 24, 47, 69, 56]"
95,ISFJ-A,Defender,"[0, 18, 37, 71, 58]"
96,ISFJ-A,Defender,"[0, 22, 37, 68, 61]"
97,ISFJ-A,Defender,"[0, 4, 35, 68, 60]"
98,ISFJ-A,Defender,"[1, 16, 40, 71, 63]"
99,ISFJ-A,Defender,"[0, 16, 39, 64, 65]"
100,ISFJ-A,Defender,"[0, 25, 32, 67, 57]"
