Cycle,Code,Role,Values
52,ENTJ-A,Commander,"[63, 52, 89, 67, 74]"
53,ENTJ-A,Commander,"[60, 51, 83, 69, 76]"
54,ENTJ-A,Commander,"[64, 51, 85, 64, 78]"
55,ENTJ-A,Commander,"[64, 52, 83, 65, 79]"
56,ENTJ-A,Commander,"[58, 51, 88, 72, 74]"
57,ENTJ-A,Commander,"[67, 51, 86, 65, 79]"
58,ENTJ-A,Commander,"[64, 51, 79, 69, 71]"
59,ESTJ-A,Executive,"[67, 46, 86, 69, 78]"
60,ESTJ-A,Executive,"[60, 45, 89, 69, 69]"
61,ESTJ-A,Executive,"[63, 46, 85, 63, 78]"
62,ESTJ-A,Executive,"[61, 32, 83, 71, 76]"
63,ENTJ-A,Commander,"[60, 51, 92, 65, 75]"
64,ESTJ-A,Executive,"[67, 45, 92, 64, 75]"
65,ESTJ-A,Executive,"[65, 46, 81, 58, 76]"
66,ESTJ-A,Executive,"[58, 47, 85, 57, 76]"
67,ESTJ-A,Executive,"[68, 43, 89, 61, 72]"
68,ESTJ-A,Executive,"[68, 48, 82, 64, 72]"
69,ENTJ-A,Commander,"[64, 52, 82, 69, 75]"
70,ENTJ-A,Commander,"[67, 56, 90, 57, 75]"
71,ENTJ-A,Commander,"[68, 57, 78, 56, 75]"
72,ESTJ-A,Executive,"[65, 43, 92, 64, 79]"
73,ESTJ-A,Executive,"[61, 48, 82, 68, 78]"
74,ESTJ-A,Executive,"[60, 43, 82, 65, 76]"
75,ESTJ-A,Executive,"[68, 41, 83, 58, 74]"
76,ESTJ-A,Executive,"[65, 46, 89, 56, 75]"
77,ENTJ-A,Commander,"[68, 53, 82, 65, 79]"
78,ENTJ-A,Commander,"[64, 54, 83, 67, 82]"
79,ENTJ-A,Commander,"[68, 59, 90, 58, 67]"
80,ESTJ-A,Executive,"[63, 46, 88, 67, 72]"
81,ESTJ-A,Executive,"[63, 43, 83, 63, 63]"
82,ESTJ-A,Executive,"[60, 43, 76, 67, 68]"
83,ESTJ-A,Executive,"[68, 46, 89, 58, 82]"
84,ESTJ-A,Executive,"[63, 47, 89, 69, 69]"
85,ESTJ-A,Executive,"[63, 45, 86, 61, 72]"
86,ENTJ-A,Commander,"[64, 57, 85, 68, 81]"
87,ESTJ-A,Executive,"[68, 43, 89, 61, 69]"
88,ESTJ-A,Executive,"[58, 46, 88, 68, 76]"
89,ESTJ-A,Executive,"[67, 47, 93, 64, 71]"
90,ESTJ-A,Executive,"[64, 42, 92, 65, 67]"
91,ESTJ-A,Executive,"[63, 46, 85, 57, 82]"
92,ESTJ-A,Executive,"[61, 48, 93, 51, 72]"
93,ESTJ-A,Executive,"[68, 48, 85, 69, 81]"
94,ENTJ-A,Commander,"[58, 56, 94, 63, 69]"
95,ESTJ-A,Executive,"[60, 34, 88, 56, 83]"
96,ENTJ-A,Commander,"[71, 52, 86, 68, 72]"
97,ESTJ-A,Executive,"[60, 46, 83, 54, 68]"
98,ESTJ-A,Executive,"[68, 46, 79, 74, 74]"
99,ENTJ-A,Commander,"[57, 60, 79, 67, 76]"
100,ESTJ-A,Executive,"[67, 41, 81, 71, 79]"
