Cycle,Code,Role,Values
43,ESFP-A,Entertainer,"[54, 35, 40, 11, 68]"
44,ESFP-A,Entertainer,"[65, 29, 37, 28, 71]"
45,ESFP-A,Entertainer,"[64, 34, 39, 18, 68]"
46,ESFP-A,Entertainer,"[65, 31, 36, 15, 67]"
47,ESFP-A,Entertainer,"[65, 34, 36, 11, 71]"
48,ESFP-A,Entertainer,"[60, 28, 42, 19, 74]"
49,ESFP-A,Entertainer,"[61, 38, 40, 22, 68]"
50,ESFP-A,Entertainer,"[63, 38, 43, 12, 75]"
51,ESFP-A,Entertainer,"[61, 41, 43, 25, 78]"
52,ESFP-A,Entertainer,"[64, 35, 37, 19, 75]"
53,ESFP-A,Entertainer,"[64, 35, 40, 26, 75]"
54,ESFP-A,Entertainer,"[64, 36, 39, 26, 58]"
55,ESFP-A,Entertainer,"[61, 43, 39, 14, 72]"
56,ESFP-A,Entertainer,"[61, 45, 40, 18, 65]"
57,ESFP-A,Entertainer,"[64, 46, 33, 17, 76]"
58,ESFP-A,Entertainer,"[68, 47, 39, 19, 74]"
59,ESFP-A,Entertainer,"[67, 38, 36, 22, 65]"
60,ESFP-A,Entertainer,"[60, 32, 42, 18, 71]"
61,ESFP-A,Entertainer,"[58, 27, 49, 18, 72]"
62,ESFP-A,Entertainer,"[63, 25, 37, 10, 75]"
63,ESFP-A,Entertainer,"[72, 34, 42, 32, 76]"
64,ESFP-A,Entertainer,"[65, 34, 40, 24, 76]"
65,ESFP-A,Entertainer,"[64, 39, 39, 26, 71]"
66,ESFP-A,Entertainer,"[57, 38, 47, 8, 67]"
67,ESFP-A,Entertainer,"[60, 41, 44, 11, 69]"
68,ESFP-A,Entertainer,"[64, 29, 39, 24, 71]"
69,ESFP-A,Entertainer,"[58, 35, 40, 8, 69]"
70,ESFP-A,Entertainer,"[64, 32, 47, 15, 65]"
71,ESFP-A,Entertainer,"[69, 34, 42, 24, 76]"
72,ESFP-A,Entertainer,"[68, 36, 42, 24, 75]"
73,ESFP-A,Entertainer,"[61, 32, 35, 28, 71]"
74,ESFP-A,Entertainer,"[64, 38, 37, 24, 69]"
75,ESFP-A,Entertainer,"[61, 35, 40, 12, 72]"
76,ESFP-A,Entertainer,"[58, 39, 39, 12, 69]"
77,ESFP-A,Entertainer,"[65, 36, 44, 15, 71]"
78,ESFP-A,Entertainer,"[61, 41, 43, 15, 64]"
79,ESFP-A,Entertainer,"[53, 38, 37, 18, 81]"
80,ESFP-A,Entertainer,"[67, 36, 29, 18, 65]"
81,ESFP-A,Entertainer,"[67, 27, 39, 19, 74]"
82,ESFP-A,Entertainer,"[64, 32, 42, 25, 78]"
83,ESFP-A,Entertainer,"[56, 45, 39, 25, 57]"
84,ESFP-A,Entertainer,"[63, 42, 40, 26, 69]"
85,ESFP-A,Entertainer,"[61, 29, 33, 25, 69]"
86,ESFP-A,Entertainer,"[63, 38, 42, 22, 71]"
87,ESFP-A,Entertainer,"[58, 46, 49, 21, 74]"
88,ESFP-A,Entertainer,"[61, 38, 40, 22, 71]"
89,ESFP-A,Entertainer,"[72, 25, 42, 21, 72]"
90,ESFP-A,Entertainer,"[60, 42, 36, 24, 72]"
91,ESFP-A,Entertainer,"[56, 34, 39, 12, 63]"
92,ESFP-A,Entertainer,"[71, 32, 39, 10, 72]"
93,ESFP-A,Entertainer,"[65, 31, 42, 14, 72]"
94,ESFP-A,Entertainer,"[63, 31, 42, 17, 67]"
95,ESFP-A,Entertainer,"[60, 36, 46, 22, 78]"
96,ESFP-A,Entertainer,"[69, 32, 39, 35, 68]"
97,ESFP-A,Entertainer,"[58, 39, 43, 19, 75]"
98,ESFP-A,Entertainer,"[61, 34, 36, 19, 65]"
99,ESFP-A,Entertainer,"[60, 35, 43, 15, 75]"
100,ESFP-A,Entertainer,"[67, 31, 44, 10, 76]"
