num_of_cycles,E,I,N,S,F,T,J,P,MBTI
58.0,21.0,0.0,7.0,20.0,18.0,5.0,4.0,18.0,ESFP
59.0,21.0,0.0,6.0,20.0,18.0,6.0,6.0,16.0,ESFP
60.0,21.0,0.0,7.0,20.0,19.0,4.0,6.0,16.0,ESFP
61.0,21.0,0.0,9.0,18.0,19.0,4.0,7.0,15.0,ESFP
62.0,21.0,0.0,7.0,20.0,19.0,4.0,5.0,17.0,ESFP
63.0,21.0,0.0,7.0,19.0,18.0,6.0,5.0,17.0,ESFP
64.0,21.0,0.0,8.0,18.0,19.0,5.0,6.0,16.0,ESFP
65.0,21.0,0.0,7.0,20.0,18.0,5.0,5.0,17.0,ESFP
66.0,21.0,0.0,6.0,20.0,18.0,6.0,6.0,16.0,ESFP
67.0,21.0,0.0,8.0,19.0,19.0,4.0,8.0,14.0,ESFP
68.0,21.0,0.0,7.0,20.0,19.0,4.0,5.0,17.0,ESFP
69.0,21.0,0.0,9.0,18.0,19.0,4.0,6.0,16.0,ESFP
70.0,21.0,0.0,8.0,19.0,18.0,5.0,5.0,17.0,ESFP
71.0,21.0,0.0,8.0,19.0,18.0,5.0,7.0,15.0,ESFP
72.0,21.0,0.0,7.0,20.0,19.0,4.0,5.0,17.0,ESFP
73.0,21.0,0.0,7.0,20.0,18.0,5.0,3.0,19.0,ESFP
74.0,21.0,0.0,8.0,19.0,18.0,5.0,7.0,15.0,ESFP
75.0,21.0,0.0,6.0,21.0,18.0,5.0,6.0,16.0,ESFP
76.0,21.0,0.0,9.0,18.0,18.0,5.0,5.0,17.0,ESFP
77.0,21.0,0.0,9.0,18.0,18.0,5.0,4.0,18.0,ESFP
78.0,21.0,0.0,9.0,18.0,19.0,4.0,7.0,15.0,ESFP
79.0,21.0,0.0,8.0,19.0,19.0,4.0,6.0,16.0,ESFP
80.0,21.0,0.0,8.0,19.0,19.0,4.0,4.0,18.0,ESFP
81.0,21.0,0.0,8.0,19.0,18.0,5.0,6.0,16.0,ESFP
82.0,21.0,0.0,7.0,20.0,18.0,5.0,6.0,16.0,ESFP
83.0,21.0,0.0,9.0,18.0,19.0,4.0,4.0,18.0,ESFP
84.0,21.0,0.0,7.0,19.0,19.0,5.0,8.0,14.0,ESFP
85.0,21.0,0.0,8.0,19.0,18.0,5.0,6.0,16.0,ESFP
86.0,21.0,0.0,9.0,18.0,19.0,4.0,3.0,19.0,ESFP
87.0,21.0,0.0,8.0,19.0,19.0,4.0,5.0,17.0,ESFP
88.0,21.0,0.0,10.0,17.0,18.0,5.0,6.0,16.0,ESFP
89.0,21.0,0.0,7.0,20.0,19.0,4.0,7.0,15.0,ESFP
90.0,21.0,0.0,5.0,21.0,19.0,5.0,6.0,16.0,ESFP
91.0,21.0,0.0,6.0,21.0,19.0,4.0,6.0,16.0,ESFP
92.0,21.0,0.0,9.0,18.0,18.0,5.0,7.0,15.0,ESFP
93.0,21.0,0.0,7.0,20.0,18.0,5.0,5.0,17.0,ESFP
94.0,21.0,0.0,8.0,19.0,19.0,4.0,6.0,16.0,ESFP
95.0,21.0,0.0,7.0,20.0,18.0,5.0,6.0,16.0,ESFP
96.0,21.0,0.0,7.0,20.0,19.0,4.0,6.0,16.0,ESFP
97.0,21.0,0.0,7.0,20.0,19.0,4.0,5.0,17.0,ESFP
98.0,21.0,0.0,8.0,19.0,19.0,4.0,7.0,15.0,ESFP
99.0,21.0,0.0,8.0,19.0,18.0,5.0,6.0,16.0,ESFP
100.0,21.0,0.0,9.0,18.0,19.0,4.0,8.0,14.0,ESFP
,2100.0,0.0,775.0,1909.0,1850.0,466.0,557.0,1643.0,
