Cycle,Code,Role,Values
78,ESFJ-A,Consul,"[58, 17, 24, 69, 51]"
79,ESFJ-A,Consul,"[58, 18, 21, 78, 57]"
80,ESFJ-A,Consul,"[68, 14, 19, 75, 67]"
81,ESFJ-A,Consul,"[58, 18, 22, 64, 60]"
82,ESFJ-A,Consul,"[63, 11, 28, 74, 63]"
83,ESFJ-A,Consul,"[61, 20, 24, 69, 53]"
84,ESFJ-A,Consul,"[58, 14, 29, 75, 58]"
85,ESFJ-A,Consul,"[60, 13, 31, 67, 53]"
86,ESFJ-A,Consul,"[58, 14, 28, 72, 56]"
87,ESFJ-A,Consul,"[57, 27, 28, 68, 64]"
88,ESFJ-A,Consul,"[56, 21, 26, 68, 53]"
89,ESFJ-A,Consul,"[58, 22, 26, 65, 54]"
90,ESFJ-A,Consul,"[54, 17, 25, 64, 53]"
91,ESFJ-A,Consul,"[58, 14, 21, 64, 58]"
92,ESFJ-A,Consul,"[51, 13, 31, 67, 57]"
93,ESFJ-T,Consul,"[58, 9, 26, 61, 46]"
94,ESFJ-A,Consul,"[61, 20, 22, 72, 54]"
95,ESFJ-A,Consul,"[61, 18, 28, 72, 65]"
96,ESFJ-A,Consul,"[56, 14, 24, 68, 67]"
97,ESFJ-A,Consul,"[60, 14, 26, 69, 53]"
98,ESFJ-A,Consul,"[58, 11, 28, 71, 63]"
99,ESFJ-A,Consul,"[57, 13, 35, 65, 54]"
100,ESFJ-A,Consul,"[58, 17, 25, 71, 56]"
