Cycle,Code,Role,Values
67,ESTP-A,Entrepreneur,"[61, 13, 79, 46, 69]"
68,ESTP-A,Entrepreneur,"[58, 11, 76, 39, 67]"
69,ESTP-A,Entrepreneur,"[54, 18, 72, 49, 68]"
70,ESTP-A,Entrepreneur,"[58, 20, 76, 46, 65]"
71,ESTP-A,Entrepreneur,"[56, 17, 71, 37, 71]"
72,ESTP-A,Entrepreneur,"[56, 18, 75, 44, 69]"
73,ESTP-A,Entrepreneur,"[60, 14, 74, 37, 79]"
74,ESTJ-A,Executive,"[56, 9, 78, 51, 72]"
75,ESTP-A,Entrepreneur,"[53, 6, 72, 42, 64]"
76,ESTP-A,Entrepreneur,"[67, 6, 76, 37, 71]"
77,ESTP-A,Entrepreneur,"[61, 11, 69, 39, 61]"
78,ESTP-A,Entrepreneur,"[61, 20, 69, 43, 67]"
79,ESTP-A,Entrepreneur,"[57, 18, 78, 43, 68]"
80,ESTP-A,Entrepreneur,"[58, 14, 74, 43, 64]"
81,ISTJ-A,Logistician,"[49, 10, 76, 54, 65]"
82,ESTP-A,Entrepreneur,"[61, 16, 79, 44, 67]"
83,ESTP-A,Entrepreneur,"[56, 7, 69, 43, 68]"
84,ESTP-A,Entrepreneur,"[51, 9, 74, 47, 71]"
85,ESTP-A,Entrepreneur,"[54, 20, 72, 42, 72]"
86,ESTP-A,Entrepreneur,"[61, 16, 81, 39, 68]"
87,ESTP-A,Entrepreneur,"[61, 14, 78, 49, 61]"
88,ESTP-A,Entrepreneur,"[60, 18, 76, 44, 63]"
89,ESTP-A,Entrepreneur,"[51, 18, 75, 44, 72]"
90,ESTP-A,Entrepreneur,"[61, 13, 78, 42, 64]"
91,ESTP-A,Entrepreneur,"[61, 9, 79, 40, 72]"
92,ESTP-A,Entrepreneur,"[64, 16, 76, 33, 61]"
93,ESTP-A,Entrepreneur,"[53, 18, 75, 43, 60]"
94,ESTP-A,Entrepreneur,"[60, 14, 78, 43, 64]"
95,ESTP-A,Entrepreneur,"[61, 9, 74, 44, 75]"
96,ESTP-A,Entrepreneur,"[60, 20, 74, 44, 76]"
97,ESTP-A,Entrepreneur,"[51, 16, 72, 36, 69]"
98,ESTP-A,Entrepreneur,"[56, 20, 71, 49, 75]"
99,ESTP-A,Entrepreneur,"[56, 9, 72, 40, 69]"
100,ESTP-A,Entrepreneur,"[57, 11, 79, 43, 72]"
