Cycle,Code,Role,Values
36,ESTJ-A,Executive,"[54, 31, 74, 61, 63]"
37,ESTJ-A,Executive,"[58, 36, 71, 68, 68]"
38,ESTJ-A,Executive,"[64, 35, 68, 65, 64]"
39,ESTJ-A,Executive,"[58, 28, 72, 63, 64]"
40,ESTJ-A,Executive,"[60, 38, 74, 69, 67]"
41,ESTJ-A,Executive,"[54, 32, 78, 64, 63]"
42,ESTJ-A,Executive,"[51, 38, 72, 69, 69]"
43,ESTJ-A,Executive,"[64, 38, 74, 65, 64]"
44,ISTJ-A,Logistician,"[49, 29, 74, 69, 67]"
45,ESTJ-A,Executive,"[57, 28, 76, 64, 72]"
46,ESTJ-A,Executive,"[57, 34, 74, 58, 65]"
47,ESTJ-A,Executive,"[58, 31, 74, 61, 57]"
48,ESTJ-A,Executive,"[61, 34, 74, 54, 68]"
49,ESTJ-A,Executive,"[58, 34, 76, 54, 65]"
50,ESTJ-A,Executive,"[57, 28, 69, 58, 69]"
51,ESTJ-A,Executive,"[60, 32, 64, 68, 65]"
52,ESTJ-A,Executive,"[58, 32, 74, 63, 61]"
53,ESTJ-A,Executive,"[51, 35, 74, 67, 61]"
54,ESTJ-A,Executive,"[58, 29, 69, 64, 69]"
55,ESTJ-A,Executive,"[57, 36, 75, 60, 60]"
56,ESTJ-A,Executive,"[64, 35, 75, 58, 64]"
57,ESTJ-A,Executive,"[57, 35, 74, 61, 65]"
58,ESTJ-A,Executive,"[54, 35, 72, 60, 67]"
59,ESTJ-A,Executive,"[57, 34, 74, 61, 72]"
60,ESTJ-A,Executive,"[56, 32, 76, 61, 68]"
61,ESTJ-A,Executive,"[61, 35, 72, 67, 69]"
62,ESTJ-A,Executive,"[61, 29, 75, 68, 72]"
63,ESTJ-A,Executive,"[63, 36, 72, 68, 71]"
64,ESTJ-A,Executive,"[69, 36, 76, 64, 64]"
65,ESTJ-A,Executive,"[63, 31, 72, 64, 68]"
66,ESTJ-A,Executive,"[54, 38, 71, 60, 63]"
67,ESTJ-A,Executive,"[60, 42, 74, 53, 69]"
68,ESTJ-A,Executive,"[56, 31, 75, 63, 67]"
69,ESTJ-A,Executive,"[60, 34, 74, 57, 57]"
70,ESTJ-A,Executive,"[54, 29, 78, 61, 69]"
71,ESTJ-A,Executive,"[56, 31, 74, 63, 61]"
72,ESTJ-A,Executive,"[61, 25, 74, 56, 61]"
73,ESTJ-A,Executive,"[58, 34, 67, 65, 71]"
74,ESTJ-A,Executive,"[57, 31, 72, 60, 63]"
75,ESTJ-A,Executive,"[54, 34, 74, 67, 63]"
76,ESTJ-A,Executive,"[60, 34, 71, 68, 67]"
77,ESTJ-A,Executive,"[65, 35, 71, 64, 72]"
78,ESTJ-A,Executive,"[63, 34, 74, 61, 63]"
79,ESTJ-A,Executive,"[51, 31, 74, 65, 69]"
80,ESTJ-A,Executive,"[56, 34, 69, 61, 61]"
81,ESTJ-A,Executive,"[56, 36, 75, 57, 65]"
82,ESTP-A,Entrepreneur,"[60, 29, 71, 49, 63]"
83,ESTJ-A,Executive,"[65, 24, 68, 65, 65]"
84,ESTJ-A,Executive,"[58, 36, 72, 68, 63]"
85,ESTJ-A,Executive,"[56, 36, 76, 61, 61]"
86,ESTJ-A,Executive,"[58, 34, 72, 64, 68]"
87,ESTJ-A,Executive,"[63, 31, 68, 64, 58]"
88,ESTJ-A,Executive,"[58, 27, 76, 51, 61]"
89,ESTJ-A,Executive,"[57, 32, 71, 61, 63]"
90,ESTJ-A,Executive,"[60, 34, 75, 56, 63]"
91,ESTJ-A,Executive,"[51, 32, 69, 65, 60]"
92,ESTJ-A,Executive,"[54, 32, 74, 60, 64]"
93,ESTJ-A,Executive,"[60, 28, 75, 57, 71]"
94,ESTJ-A,Executive,"[57, 32, 69, 58, 63]"
95,ESTJ-A,Executive,"[67, 29, 72, 58, 64]"
96,ESTJ-A,Executive,"[56, 31, 75, 64, 60]"
97,ESTJ-A,Executive,"[60, 27, 75, 54, 63]"
98,ESTJ-A,Executive,"[58, 34, 69, 61, 71]"
99,ISTJ-A,Logistician,"[49, 32, 74, 58, 67]"
100,ESTJ-A,Executive,"[53, 36, 78, 63, 64]"
