Cycle,Code,Role,Values
48,ISFJ-A,Defender,"[0, 17, 22, 71, 57]"
49,ISFJ-A,Defender,"[6, 10, 25, 72, 57]"
50,ISFJ-A,Defender,"[0, 17, 28, 71, 63]"
51,ISFJ-A,Defender,"[3, 14, 28, 68, 54]"
52,ISFJ-A,Defender,"[0, 18, 21, 68, 53]"
53,ISFJ-A,Defender,"[0, 17, 29, 69, 57]"
54,ISFJ-A,Defender,"[0, 11, 25, 69, 64]"
55,ISFJ-A,Defender,"[4, 13, 18, 72, 61]"
56,ISFJ-A,Defender,"[0, 14, 24, 75, 53]"
57,ISFJ-A,Defender,"[0, 14, 26, 76, 51]"
58,ISFJ-A,Defender,"[4, 17, 28, 74, 56]"
59,ISFJ-A,Defender,"[0, 20, 26, 64, 64]"
60,ISFJ-A,Defender,"[0, 17, 22, 76, 67]"
61,ISFJ-A,Defender,"[1, 14, 28, 72, 56]"
62,ISFJ-A,Defender,"[0, 14, 22, 75, 61]"
63,ISFJ-A,Defender,"[1, 18, 22, 72, 63]"
64,ISFJ-A,Defender,"[0, 16, 21, 69, 71]"
65,ISFJ-T,Defender,"[0, 18, 19, 68, 49]"
66,ISFJ-A,Defender,"[7, 18, 26, 68, 63]"
67,ISFJ-A,Defender,"[3, 20, 19, 75, 63]"
68,ISFJ-A,Defender,"[0, 10, 31, 63, 65]"
69,ISFJ-A,Defender,"[0, 10, 26, 63, 57]"
70,ISFJ-A,Defender,"[1, 14, 24, 71, 58]"
71,ISFJ-A,Defender,"[0, 21, 24, 71, 60]"
72,ISFJ-A,Defender,"[0, 10, 21, 72, 56]"
73,ISFJ-A,Defender,"[4, 10, 22, 71, 53]"
74,ISFJ-A,Defender,"[0, 14, 28, 64, 57]"
75,ISFJ-A,Defender,"[0, 22, 22, 75, 57]"
76,ISFJ-A,Defender,"[0, 10, 24, 75, 60]"
77,ISFJ-A,Defender,"[0, 24, 24, 74, 58]"
78,ISFJ-A,Defender,"[1, 14, 25, 68, 54]"
79,ISFJ-A,Defender,"[0, 14, 29, 72, 65]"
80,ISFJ-A,Defender,"[0, 11, 19, 78, 58]"
81,ISFJ-A,Defender,"[11, 10, 22, 68, 53]"
82,ISFJ-A,Defender,"[0, 17, 29, 75, 57]"
83,ISFJ-A,Defender,"[1, 16, 33, 72, 65]"
84,ISFJ-A,Defender,"[0, 10, 26, 74, 54]"
85,ISFJ-A,Defender,"[0, 3, 25, 71, 63]"
86,ISFJ-T,Defender,"[0, 16, 19, 69, 43]"
87,ISFJ-A,Defender,"[0, 16, 28, 74, 58]"
88,ISFJ-A,Defender,"[1, 10, 29, 65, 71]"
89,ISFJ-A,Defender,"[0, 16, 24, 71, 51]"
90,ISFJ-A,Defender,"[1, 20, 24, 75, 53]"
91,ISFJ-A,Defender,"[0, 21, 29, 74, 57]"
92,ISFJ-A,Defender,"[1, 10, 24, 68, 60]"
93,ISFJ-A,Defender,"[4, 25, 26, 72, 64]"
94,ISFJ-A,Defender,"[6, 7, 25, 74, 65]"
95,ISFJ-A,Defender,"[0, 22, 25, 72, 51]"
96,ISFJ-A,Defender,"[4, 21, 26, 74, 60]"
97,ISFJ-A,Defender,"[4, 13, 28, 71, 64]"
98,ISFJ-A,Defender,"[1, 11, 19, 68, 68]"
99,ISFJ-A,Defender,"[0, 17, 22, 69, 57]"
100,ISFJ-A,Defender,"[0, 18, 21, 75, 60]"
