Cycle,Code,Role,Values
60,ISFJ-A,Defender,"[3, 46, 18, 67, 61]"
61,INFJ-A,Advocate,"[10, 52, 31, 65, 60]"
62,ISFJ-A,Defender,"[8, 47, 28, 60, 54]"
63,INFJ-A,Advocate,"[15, 53, 22, 58, 54]"
64,ISFJ-A,Defender,"[10, 41, 28, 61, 58]"
65,ISFJ-A,Defender,"[4, 47, 22, 68, 57]"
66,ISFJ-A,Defender,"[3, 43, 24, 54, 60]"
67,ISFJ-A,Defender,"[10, 48, 26, 58, 61]"
68,ISFJ-A,Defender,"[10, 41, 32, 53, 54]"
69,ISFJ-A,Defender,"[8, 46, 22, 60, 54]"
70,INFJ-A,Advocate,"[7, 51, 21, 58, 60]"
71,ISFJ-A,Defender,"[6, 46, 25, 54, 61]"
72,ISFJ-A,Defender,"[6, 42, 22, 58, 67]"
73,ISFJ-A,Defender,"[10, 47, 29, 64, 61]"
74,ISFJ-A,Defender,"[3, 48, 26, 57, 58]"
75,INFJ-A,Advocate,"[3, 54, 24, 61, 58]"
76,ISFJ-A,Defender,"[1, 38, 24, 63, 56]"
77,INFJ-A,Advocate,"[7, 53, 26, 57, 53]"
78,ISFJ-A,Defender,"[3, 45, 24, 58, 57]"
79,INFJ-A,Advocate,"[3, 54, 29, 58, 69]"
80,INFJ-A,Advocate,"[11, 51, 24, 63, 53]"
81,ISFJ-T,Defender,"[7, 48, 22, 65, 46]"
82,ISFJ-A,Defender,"[6, 43, 21, 58, 58]"
83,ISFJ-A,Defender,"[7, 46, 26, 63, 58]"
84,ISFJ-A,Defender,"[1, 47, 21, 64, 54]"
85,ISFJ-A,Defender,"[10, 48, 26, 61, 57]"
86,ISFJ-A,Defender,"[0, 42, 25, 60, 56]"
87,ISFJ-A,Defender,"[4, 46, 25, 63, 58]"
88,ISFJ-A,Defender,"[3, 36, 21, 56, 57]"
89,ISFJ-A,Defender,"[14, 46, 25, 57, 54]"
90,ISFJ-A,Defender,"[0, 47, 26, 69, 61]"
91,ISFJ-A,Defender,"[4, 41, 28, 64, 56]"
92,ISFJ-A,Defender,"[10, 48, 25, 64, 54]"
93,ISFJ-A,Defender,"[10, 36, 29, 65, 57]"
94,ISFJ-A,Defender,"[0, 41, 21, 58, 53]"
95,ISFJ-A,Defender,"[4, 47, 26, 58, 63]"
96,ISFJ-A,Defender,"[7, 45, 26, 67, 57]"
97,INFJ-A,Advocate,"[4, 56, 22, 54, 65]"
98,ISFJ-A,Defender,"[8, 45, 26, 72, 56]"
99,ISFJ-T,Defender,"[4, 45, 21, 61, 49]"
100,INFJ-A,Advocate,"[8, 51, 24, 64, 53]"
