Cycle,Code,Role,Values
56,ISFP-T,Adventurer,"[0, 36, 49, 44, 49]"
57,ISTP-T,Virtuoso,"[0, 29, 57, 49, 40]"
58,ISTJ-T,Logistician,"[0, 41, 60, 54, 47]"
59,ISTP-A,Virtuoso,"[10, 24, 64, 49, 54]"
60,ISTP-A,Virtuoso,"[1, 38, 54, 39, 53]"
61,ISTJ-T,Logistician,"[4, 24, 57, 56, 49]"
62,ISTP-A,Virtuoso,"[6, 28, 57, 47, 53]"
63,ISTP-T,Virtuoso,"[0, 36, 53, 49, 49]"
64,ISTP-A,Virtuoso,"[0, 36, 51, 44, 54]"
65,ISTJ-A,Logistician,"[0, 41, 57, 57, 54]"
66,ISTJ-A,Logistician,"[1, 34, 53, 53, 51]"
67,INTP-A,Logician,"[1, 54, 56, 49, 58]"
68,ISTP-A,Virtuoso,"[0, 39, 57, 40, 56]"
69,ISFP-T,Adventurer,"[0, 41, 39, 49, 40]"
70,ISTJ-A,Logistician,"[4, 41, 61, 51, 65]"
71,ISTJ-T,Logistician,"[0, 31, 63, 54, 46]"
72,ISTP-T,Virtuoso,"[0, 31, 63, 47, 47]"
73,ISTJ-T,Logistician,"[0, 39, 69, 51, 42]"
74,ISTJ-A,Logistician,"[4, 48, 54, 56, 58]"
75,ISFP-A,Adventurer,"[0, 43, 49, 46, 61]"
76,ISTJ-T,Logistician,"[1, 29, 53, 51, 49]"
77,ISFJ-A,Defender,"[8, 36, 47, 51, 56]"
78,ISTJ-T,Logistician,"[6, 36, 64, 53, 47]"
79,ISFP-T,Adventurer,"[0, 41, 49, 49, 47]"
80,ISTP-T,Virtuoso,"[0, 32, 51, 44, 42]"
81,ISTJ-A,Logistician,"[0, 39, 63, 53, 53]"
82,ISTJ-A,Logistician,"[0, 31, 61, 56, 51]"
83,ISFJ-A,Defender,"[0, 36, 49, 53, 54]"
84,ISFJ-T,Defender,"[3, 32, 44, 57, 44]"
85,ISTP-A,Virtuoso,"[1, 32, 53, 43, 60]"
86,ISFP-T,Adventurer,"[3, 36, 49, 47, 47]"
87,ISTP-A,Virtuoso,"[0, 31, 64, 35, 51]"
88,ISTP-A,Virtuoso,"[4, 35, 60, 46, 57]"
89,ISFP-A,Adventurer,"[6, 38, 49, 49, 53]"
90,ISTJ-T,Logistician,"[1, 32, 56, 56, 49]"
91,ISTJ-A,Logistician,"[7, 34, 54, 60, 51]"
92,ISTP-T,Virtuoso,"[0, 29, 58, 49, 47]"
93,ISFJ-T,Defender,"[0, 34, 49, 53, 42]"
94,ISTJ-T,Logistician,"[0, 32, 56, 56, 49]"
95,ISTJ-A,Logistician,"[3, 38, 56, 58, 54]"
96,ISFJ-T,Defender,"[3, 35, 47, 61, 47]"
97,ISTJ-T,Logistician,"[0, 31, 53, 51, 42]"
98,ISFJ-A,Defender,"[8, 29, 46, 51, 54]"
99,ISTJ-T,Logistician,"[0, 45, 53, 57, 49]"
100,ISTJ-A,Logistician,"[3, 42, 60, 54, 58]"
