Cycle,Code,Role,Values
84,INTP-A,Logician,"[0, 57, 88, 24, 72]"
85,INTP-A,Logician,"[10, 57, 83, 32, 74]"
86,INTP-A,Logician,"[11, 54, 86, 31, 71]"
87,INTP-A,Logician,"[4, 56, 81, 29, 68]"
88,INTP-A,Logician,"[4, 54, 86, 36, 74]"
89,INTP-A,Logician,"[7, 54, 85, 35, 68]"
90,INTP-A,Logician,"[3, 52, 82, 32, 67]"
91,ISTP-A,Virtuoso,"[1, 48, 79, 24, 61]"
92,INTP-A,Logician,"[3, 59, 82, 25, 76]"
93,ISTP-A,Virtuoso,"[6, 47, 79, 31, 69]"
94,INTP-A,Logician,"[7, 60, 75, 32, 71]"
95,INTP-A,Logician,"[3, 57, 78, 36, 74]"
96,INTP-A,Logician,"[8, 57, 82, 24, 78]"
97,INTP-A,Logician,"[11, 53, 79, 32, 74]"
98,INTP-A,Logician,"[4, 56, 83, 24, 71]"
99,INTP-A,Logician,"[0, 60, 82, 33, 74]"
100,INTP-A,Logician,"[7, 60, 76, 32, 78]"
