Cycle,Code,Role,Values
89,INFJ-A,Advocate,"[1, 52, 25, 56, 58]"
90,INFJ-T,Advocate,"[1, 56, 31, 57, 47]"
91,INFJ-A,Advocate,"[11, 54, 32, 60, 53]"
92,INFP-A,Mediator,"[4, 57, 29, 47, 65]"
93,INFJ-A,Advocate,"[4, 52, 29, 58, 64]"
94,INFJ-A,Advocate,"[4, 64, 29, 60, 60]"
95,INFJ-A,Advocate,"[3, 61, 35, 69, 56]"
96,INFJ-A,Advocate,"[6, 67, 28, 60, 57]"
97,INFJ-A,Advocate,"[10, 53, 25, 60, 56]"
98,INFJ-A,Advocate,"[6, 52, 32, 72, 60]"
99,INFJ-A,Advocate,"[7, 56, 25, 60, 64]"
100,INFJ-A,Advocate,"[8, 61, 35, 56, 63]"
