Cycle,Code,Role,Values
85,ISTP-A,Virtuoso,"[7, 35, 82, 42, 81]"
86,ISTP-A,Virtuoso,"[6, 35, 76, 49, 74]"
87,ISTJ-A,Logistician,"[6, 39, 72, 54, 61]"
88,ISTP-A,Virtuoso,"[10, 34, 71, 39, 78]"
89,ISTP-A,Virtuoso,"[0, 42, 79, 46, 76]"
90,ISTJ-A,Logistician,"[6, 36, 78, 61, 79]"
91,ISTP-A,Virtuoso,"[3, 46, 76, 49, 81]"
92,ISTP-A,Virtuoso,"[4, 35, 81, 46, 82]"
93,ISTJ-A,Logistician,"[3, 39, 76, 57, 72]"
94,ISTJ-A,Logistician,"[3, 45, 81, 56, 78]"
95,ISTJ-A,Logistician,"[7, 41, 78, 54, 75]"
96,ISTP-A,Virtuoso,"[7, 38, 92, 47, 76]"
97,ISTP-A,Virtuoso,"[7, 43, 75, 39, 75]"
98,ISTJ-A,Logistician,"[6, 29, 79, 61, 76]"
99,ISTP-A,Virtuoso,"[1, 42, 78, 49, 78]"
100,ISTJ-A,Logistician,"[6, 36, 78, 53, 86]"
