Cycle,Code,Role,Values
44,ISTJ-A,Logistician,"[15, 16, 68, 82, 79]"
45,ISTJ-A,Logistician,"[10, 17, 76, 78, 81]"
46,ISTJ-A,Logistician,"[14, 27, 74, 85, 83]"
47,ISTJ-A,Logistician,"[11, 11, 71, 83, 79]"
48,ISTJ-A,Logistician,"[6, 18, 69, 81, 82]"
49,ISTJ-A,Logistician,"[8, 16, 69, 83, 90]"
50,ISTJ-A,Logistician,"[14, 21, 61, 81, 83]"
51,ISTJ-A,Logistician,"[18, 10, 71, 83, 86]"
52,ISTJ-A,Logistician,"[10, 22, 68, 85, 90]"
53,ISTJ-A,Logistician,"[14, 16, 78, 76, 85]"
54,ISTJ-A,Logistician,"[12, 18, 67, 76, 86]"
55,ISTJ-A,Logistician,"[7, 20, 74, 83, 82]"
56,ISTJ-A,Logistician,"[17, 20, 69, 78, 83]"
57,ISTJ-A,Logistician,"[14, 20, 63, 83, 76]"
58,ISTJ-A,Logistician,"[7, 13, 67, 78, 83]"
59,ISTJ-A,Logistician,"[15, 14, 69, 69, 82]"
60,ISTJ-A,Logistician,"[11, 13, 67, 83, 81]"
61,ISTJ-A,Logistician,"[10, 20, 78, 83, 79]"
62,ISTJ-A,Logistician,"[14, 16, 65, 83, 82]"
63,ISTJ-A,Logistician,"[14, 9, 72, 83, 90]"
64,ISTJ-A,Logistician,"[4, 14, 65, 76, 79]"
65,ISTJ-A,Logistician,"[6, 11, 63, 82, 82]"
66,ISTJ-A,Logistician,"[11, 20, 69, 75, 88]"
67,ISTJ-A,Logistician,"[17, 20, 67, 78, 82]"
68,ISTJ-A,Logistician,"[3, 11, 71, 78, 83]"
69,ISTJ-A,Logistician,"[11, 11, 71, 76, 85]"
70,ISTJ-A,Logistician,"[19, 9, 71, 83, 85]"
71,ISTJ-A,Logistician,"[12, 17, 76, 82, 86]"
72,ISTJ-A,Logistician,"[10, 13, 61, 76, 81]"
73,ISTJ-A,Logistician,"[12, 10, 72, 79, 88]"
74,ISTJ-A,Logistician,"[0, 11, 82, 85, 93]"
75,ISTJ-A,Logistician,"[11, 6, 74, 76, 79]"
76,ISTJ-A,Logistician,"[14, 4, 69, 76, 83]"
77,ISTJ-A,Logistician,"[14, 14, 76, 79, 81]"
78,ISTJ-A,Logistician,"[6, 7, 61, 83, 92]"
79,ISTJ-A,Logistician,"[22, 18, 72, 85, 89]"
80,ISTJ-A,Logistician,"[7, 10, 61, 83, 86]"
81,ISTJ-A,Logistician,"[6, 16, 75, 81, 82]"
82,ISTJ-A,Logistician,"[11, 18, 64, 75, 82]"
83,ISTJ-A,Logistician,"[3, 24, 64, 76, 64]"
84,ISTJ-A,Logistician,"[11, 17, 68, 75, 82]"
85,ISTJ-A,Logistician,"[8, 14, 74, 75, 89]"
86,ISTJ-A,Logistician,"[7, 10, 67, 81, 79]"
87,ISTJ-A,Logistician,"[14, 6, 74, 86, 90]"
88,ISTJ-A,Logistician,"[12, 28, 67, 74, 85]"
89,ISTJ-A,Logistician,"[17, 18, 64, 79, 79]"
90,ISTJ-A,Logistician,"[12, 6, 63, 76, 88]"
91,ISTJ-A,Logistician,"[8, 7, 72, 81, 90]"
92,ISTJ-A,Logistician,"[18, 21, 69, 74, 86]"
93,ISTJ-A,Logistician,"[8, 28, 74, 76, 78]"
94,ISTJ-A,Logistician,"[17, 10, 78, 69, 81]"
95,ISTJ-A,Logistician,"[6, 13, 68, 85, 81]"
96,ISTJ-A,Logistician,"[11, 10, 61, 78, 81]"
97,ISTJ-A,Logistician,"[7, 14, 60, 82, 78]"
98,ISTJ-A,Logistician,"[7, 20, 69, 82, 78]"
99,ISTJ-A,Logistician,"[8, 18, 72, 81, 79]"
100,ISTJ-A,Logistician,"[11, 20, 67, 82, 69]"
