Cycle,Code,Role,Values
73,INTP-A,Logician,"[37, 52, 61, 17, 64]"
74,ISTP-A,Virtuoso,"[35, 46, 58, 28, 65]"
75,ISFP-A,Adventurer,"[39, 47, 49, 18, 64]"
76,ISTP-A,Virtuoso,"[40, 45, 57, 14, 75]"
77,ISTP-A,Virtuoso,"[40, 48, 54, 21, 68]"
78,ISTP-A,Virtuoso,"[46, 45, 64, 22, 63]"
79,ISTP-A,Virtuoso,"[43, 43, 57, 32, 69]"
80,ISTP-A,Virtuoso,"[40, 42, 65, 19, 68]"
81,ISTP-A,Virtuoso,"[49, 38, 54, 19, 60]"
82,ISTP-A,Virtuoso,"[44, 43, 56, 26, 67]"
83,INTP-A,Logician,"[40, 53, 53, 18, 63]"
84,ISTP-A,Virtuoso,"[40, 41, 58, 25, 72]"
85,ISTP-A,Virtuoso,"[37, 46, 61, 26, 67]"
86,ISTP-A,Virtuoso,"[46, 38, 67, 24, 69]"
87,ISTP-A,Virtuoso,"[40, 39, 68, 29, 74]"
88,ISTP-A,Virtuoso,"[35, 45, 56, 33, 65]"
89,ISTP-A,Virtuoso,"[44, 45, 65, 26, 69]"
90,ISTP-A,Virtuoso,"[39, 47, 58, 24, 78]"
91,ISTP-A,Virtuoso,"[40, 41, 56, 26, 69]"
92,ESTP-A,Entrepreneur,"[53, 42, 67, 17, 72]"
93,ISTP-A,Virtuoso,"[39, 42, 61, 26, 67]"
94,ISTP-A,Virtuoso,"[49, 34, 60, 25, 64]"
95,ISTP-A,Virtuoso,"[42, 41, 58, 33, 63]"
96,ISTP-A,Virtuoso,"[42, 45, 60, 25, 72]"
97,ISTP-A,Virtuoso,"[35, 46, 58, 15, 71]"
98,ISTP-A,Virtuoso,"[42, 45, 54, 21, 64]"
99,ISTP-A,Virtuoso,"[37, 41, 56, 21, 67]"
100,ISTP-A,Virtuoso,"[43, 43, 68, 26, 60]"
