Cycle,Code,Role,Values
36,ESTP-A,Entrepreneur,"[79, 43, 51, 26, 71]"
37,ESFP-A,Entertainer,"[64, 46, 46, 37, 61]"
38,ESTP-A,Entrepreneur,"[78, 31, 60, 43, 68]"
39,ESTP-A,Entrepreneur,"[79, 39, 54, 35, 65]"
40,ESTP-A,Entrepreneur,"[74, 38, 54, 44, 75]"
41,ESFP-A,Entertainer,"[67, 35, 49, 29, 64]"
42,ESFP-A,Entertainer,"[68, 31, 46, 33, 75]"
43,ESFP-A,Entertainer,"[68, 36, 40, 42, 68]"
44,ESTP-A,Entrepreneur,"[74, 41, 58, 36, 65]"
45,ESTP-A,Entrepreneur,"[71, 35, 54, 35, 75]"
46,ESTP-A,Entrepreneur,"[82, 35, 56, 33, 64]"
47,ESTP-A,Entrepreneur,"[67, 42, 53, 31, 76]"
48,ESTP-A,Entrepreneur,"[69, 34, 56, 46, 67]"
49,ESFP-A,Entertainer,"[72, 28, 47, 25, 69]"
50,ESFP-A,Entertainer,"[74, 35, 39, 32, 63]"
51,ESFP-A,Entertainer,"[72, 31, 49, 43, 71]"
52,ESFP-A,Entertainer,"[78, 41, 42, 36, 67]"
53,ESFP-A,Entertainer,"[75, 35, 42, 42, 68]"
54,ESFP-A,Entertainer,"[69, 38, 33, 25, 67]"
55,ESFP-A,Entertainer,"[76, 42, 42, 36, 68]"
56,ESFP-A,Entertainer,"[72, 39, 37, 31, 64]"
57,ESFP-A,Entertainer,"[69, 27, 46, 37, 64]"
58,ESFP-A,Entertainer,"[64, 38, 49, 35, 71]"
59,ENFP-A,Campaigner,"[69, 51, 46, 25, 63]"
60,ESFP-A,Entertainer,"[72, 28, 40, 36, 67]"
61,ESFP-A,Entertainer,"[63, 34, 43, 32, 78]"
62,ESTJ-A,Executive,"[71, 39, 51, 54, 58]"
63,ESFP-A,Entertainer,"[71, 38, 43, 29, 68]"
64,ESTP-A,Entrepreneur,"[74, 25, 51, 33, 68]"
65,ESFP-A,Entertainer,"[74, 32, 36, 37, 75]"
66,ESTP-A,Entrepreneur,"[74, 32, 51, 29, 61]"
67,ESFP-A,Entertainer,"[76, 46, 44, 21, 58]"
68,ESFP-A,Entertainer,"[69, 39, 40, 49, 65]"
69,ESFP-A,Entertainer,"[72, 32, 40, 36, 68]"
70,ESFP-A,Entertainer,"[69, 45, 47, 29, 61]"
71,ESTP-A,Entrepreneur,"[72, 29, 53, 37, 60]"
72,ESTP-A,Entrepreneur,"[72, 38, 56, 29, 69]"
73,ESFP-A,Entertainer,"[69, 32, 47, 26, 67]"
74,ESFP-A,Entertainer,"[72, 32, 35, 25, 71]"
75,ESFP-A,Entertainer,"[68, 41, 37, 26, 64]"
76,ESFP-A,Entertainer,"[75, 31, 39, 42, 64]"
77,ESTP-A,Entrepreneur,"[71, 36, 54, 26, 72]"
78,ESFP-A,Entertainer,"[71, 39, 49, 24, 71]"
79,ESFP-A,Entertainer,"[78, 28, 39, 37, 72]"
80,ESFP-A,Entertainer,"[63, 35, 43, 33, 67]"
81,ESFP-A,Entertainer,"[75, 27, 42, 33, 64]"
82,ESFP-A,Entertainer,"[67, 42, 46, 47, 68]"
83,ESFP-A,Entertainer,"[75, 43, 49, 31, 68]"
84,ESFP-A,Entertainer,"[72, 38, 49, 31, 67]"
85,ENFP-A,Campaigner,"[75, 51, 42, 36, 64]"
86,ESFP-A,Entertainer,"[76, 38, 40, 46, 63]"
87,ESFP-A,Entertainer,"[72, 36, 43, 28, 71]"
88,ESFP-A,Entertainer,"[75, 36, 44, 32, 71]"
89,ESTP-A,Entrepreneur,"[65, 38, 56, 43, 61]"
90,ESFP-A,Entertainer,"[72, 39, 49, 40, 69]"
91,ESFP-A,Entertainer,"[74, 42, 37, 44, 58]"
92,ESFP-A,Entertainer,"[76, 39, 39, 18, 58]"
93,ESFP-A,Entertainer,"[64, 38, 49, 35, 65]"
94,ESFP-A,Entertainer,"[74, 34, 43, 36, 68]"
95,ESTP-A,Entrepreneur,"[75, 36, 57, 31, 69]"
96,ESFP-A,Entertainer,"[74, 45, 39, 36, 75]"
97,ESFP-A,Entertainer,"[68, 36, 36, 32, 63]"
98,ESTP-A,Entrepreneur,"[75, 42, 51, 29, 68]"
99,ESFP-A,Entertainer,"[74, 36, 46, 29, 64]"
100,ESFP-A,Entertainer,"[72, 31, 47, 31, 61]"
