Cycle,Code,Role,Values
33,ISTP-A,Virtuoso,"[22, 21, 92, 42, 68]"
34,ISTP-A,Virtuoso,"[7, 29, 79, 36, 72]"
35,ISTP-A,Virtuoso,"[6, 24, 82, 49, 75]"
36,ISTP-A,Virtuoso,"[17, 16, 83, 28, 72]"
37,ISTP-A,Virtuoso,"[22, 36, 75, 35, 60]"
38,ISTP-A,Virtuoso,"[8, 24, 85, 44, 63]"
39,ISTP-A,Virtuoso,"[10, 25, 79, 36, 72]"
40,ISTP-A,Virtuoso,"[17, 28, 81, 29, 74]"
41,ISTP-A,Virtuoso,"[7, 24, 88, 40, 61]"
42,ISTP-A,Virtuoso,"[15, 25, 76, 43, 56]"
43,ISTP-A,Virtuoso,"[7, 35, 81, 44, 56]"
44,ISTP-A,Virtuoso,"[7, 24, 93, 35, 72]"
45,ISTP-A,Virtuoso,"[8, 27, 89, 39, 58]"
46,ISTP-A,Virtuoso,"[15, 38, 86, 49, 64]"
47,ISTP-A,Virtuoso,"[8, 20, 89, 32, 75]"
48,ISTP-A,Virtuoso,"[14, 31, 88, 42, 63]"
49,ISTP-A,Virtuoso,"[6, 25, 79, 37, 83]"
50,ISTP-A,Virtuoso,"[6, 25, 82, 40, 75]"
51,ISTP-A,Virtuoso,"[14, 21, 88, 37, 69]"
52,ISTP-A,Virtuoso,"[22, 22, 82, 44, 65]"
53,ISTP-A,Virtuoso,"[10, 13, 83, 36, 68]"
54,ISTP-A,Virtuoso,"[15, 31, 88, 44, 71]"
55,ISTP-A,Virtuoso,"[6, 22, 94, 33, 68]"
56,ISTP-A,Virtuoso,"[8, 22, 89, 47, 79]"
57,ISTP-A,Virtuoso,"[8, 21, 81, 29, 53]"
58,ISTP-A,Virtuoso,"[0, 17, 92, 33, 58]"
59,ISTP-A,Virtuoso,"[15, 38, 89, 39, 72]"
60,ISTP-A,Virtuoso,"[7, 25, 79, 37, 72]"
61,ISTP-A,Virtuoso,"[8, 34, 75, 44, 75]"
62,ISTP-A,Virtuoso,"[15, 20, 90, 35, 67]"
63,ISTP-A,Virtuoso,"[15, 31, 79, 35, 69]"
64,ISTP-A,Virtuoso,"[0, 28, 75, 32, 71]"
65,ISTP-A,Virtuoso,"[12, 18, 82, 35, 64]"
66,ISTP-A,Virtuoso,"[14, 31, 90, 44, 56]"
67,ISTP-A,Virtuoso,"[7, 34, 86, 36, 69]"
68,ISTP-A,Virtuoso,"[15, 14, 85, 42, 72]"
69,ISTP-A,Virtuoso,"[0, 21, 71, 31, 58]"
70,ISTP-A,Virtuoso,"[14, 9, 81, 39, 75]"
71,ISTP-A,Virtuoso,"[6, 14, 82, 33, 75]"
72,ISTP-A,Virtuoso,"[6, 24, 81, 35, 61]"
73,ISTP-A,Virtuoso,"[0, 16, 89, 49, 71]"
74,ISTP-A,Virtuoso,"[6, 24, 85, 31, 69]"
75,ISTP-A,Virtuoso,"[15, 31, 81, 42, 69]"
76,ISTP-A,Virtuoso,"[8, 31, 90, 39, 72]"
77,ISTP-A,Virtuoso,"[6, 31, 79, 39, 60]"
78,ISTP-A,Virtuoso,"[0, 35, 82, 43, 58]"
79,ISTP-A,Virtuoso,"[15, 28, 75, 42, 61]"
80,ISTP-A,Virtuoso,"[0, 36, 79, 37, 74]"
81,ISTP-A,Virtuoso,"[0, 29, 83, 40, 68]"
82,ISTP-A,Virtuoso,"[0, 31, 89, 44, 61]"
83,ISTP-A,Virtuoso,"[14, 29, 86, 39, 63]"
84,ISTP-A,Virtuoso,"[7, 39, 86, 36, 69]"
85,ISTJ-A,Logistician,"[0, 42, 75, 51, 57]"
86,ISTP-A,Virtuoso,"[10, 28, 89, 37, 64]"
87,ISTP-A,Virtuoso,"[18, 17, 88, 42, 69]"
88,ISTP-A,Virtuoso,"[15, 18, 92, 36, 71]"
89,ISTP-A,Virtuoso,"[14, 25, 75, 39, 68]"
90,ISTP-A,Virtuoso,"[7, 25, 88, 39, 74]"
91,ISTP-A,Virtuoso,"[6, 28, 81, 36, 78]"
92,ISTP-A,Virtuoso,"[6, 7, 82, 29, 64]"
93,ISTP-A,Virtuoso,"[14, 17, 93, 42, 69]"
94,ISTP-A,Virtuoso,"[6, 24, 78, 46, 72]"
95,ISTP-A,Virtuoso,"[6, 13, 76, 32, 67]"
96,ISTP-A,Virtuoso,"[8, 27, 90, 44, 64]"
97,ISTJ-A,Logistician,"[8, 36, 82, 53, 57]"
98,ISTP-A,Virtuoso,"[7, 22, 89, 36, 79]"
99,ISTP-A,Virtuoso,"[10, 20, 81, 42, 61]"
100,ISTP-A,Virtuoso,"[0, 31, 65, 46, 61]"
