Cycle,Code,Role,Values
38,ISTJ-A,Logistician,"[25, 28, 72, 53, 75]"
39,ISTJ-A,Logistician,"[21, 28, 83, 53, 76]"
40,ISTJ-A,Logistician,"[25, 25, 74, 56, 74]"
41,ISTJ-A,Logistician,"[8, 27, 83, 56, 75]"
42,ISTJ-A,Logistician,"[14, 25, 86, 58, 78]"
43,ISTJ-A,Logistician,"[17, 29, 81, 56, 75]"
44,ISTJ-A,Logistician,"[31, 25, 83, 56, 79]"
45,ISTP-A,Virtuoso,"[26, 31, 72, 49, 72]"
46,ISTJ-A,Logistician,"[25, 31, 74, 56, 75]"
47,ISTJ-A,Logistician,"[19, 25, 82, 61, 78]"
48,ISTJ-A,Logistician,"[21, 25, 85, 53, 74]"
49,ISTJ-A,Logistician,"[25, 31, 82, 58, 75]"
50,ISTJ-A,Logistician,"[22, 29, 83, 56, 81]"
51,ISTJ-A,Logistician,"[24, 28, 78, 58, 75]"
52,ISTJ-A,Logistician,"[14, 28, 81, 56, 69]"
53,ISTJ-A,Logistician,"[28, 29, 72, 61, 78]"
54,ISTJ-A,Logistician,"[36, 29, 75, 53, 81]"
55,ISTJ-A,Logistician,"[22, 25, 81, 53, 75]"
56,ISTP-A,Virtuoso,"[11, 28, 83, 49, 75]"
57,ISTJ-A,Logistician,"[14, 27, 72, 61, 79]"
58,ISTJ-A,Logistician,"[39, 25, 78, 61, 78]"
59,ISTP-A,Virtuoso,"[33, 25, 75, 49, 74]"
60,ISTJ-A,Logistician,"[36, 25, 85, 58, 72]"
61,ISTP-A,Virtuoso,"[22, 29, 78, 47, 75]"
62,ISTJ-A,Logistician,"[31, 28, 88, 53, 78]"
63,ISTJ-A,Logistician,"[25, 22, 78, 56, 72]"
64,ISTJ-A,Logistician,"[22, 31, 72, 56, 79]"
65,ISTJ-A,Logistician,"[24, 28, 72, 56, 69]"
66,ISTJ-A,Logistician,"[33, 31, 83, 53, 78]"
67,ISTJ-A,Logistician,"[25, 28, 89, 58, 67]"
68,ISTJ-A,Logistician,"[25, 31, 83, 56, 75]"
69,ISTP-A,Virtuoso,"[26, 25, 82, 47, 75]"
70,ISTP-A,Virtuoso,"[28, 25, 90, 49, 69]"
71,ISTJ-A,Logistician,"[22, 27, 69, 56, 78]"
72,ISTJ-A,Logistician,"[22, 28, 83, 56, 81]"
73,ISTJ-A,Logistician,"[19, 29, 90, 56, 71]"
74,ISTJ-A,Logistician,"[33, 27, 78, 56, 81]"
75,ISTJ-A,Logistician,"[19, 28, 78, 56, 75]"
76,ISTJ-A,Logistician,"[25, 22, 81, 56, 72]"
77,ISTJ-A,Logistician,"[28, 28, 78, 61, 78]"
78,ISTJ-A,Logistician,"[26, 31, 82, 53, 81]"
79,ISTP-A,Virtuoso,"[32, 31, 72, 44, 69]"
80,ISTJ-A,Logistician,"[28, 28, 92, 56, 72]"
81,ISTJ-A,Logistician,"[28, 28, 72, 56, 76]"
82,ISTJ-A,Logistician,"[28, 31, 86, 53, 75]"
83,ISTP-A,Virtuoso,"[21, 31, 72, 49, 74]"
84,ISTJ-A,Logistician,"[17, 31, 79, 58, 78]"
85,ISTJ-A,Logistician,"[33, 27, 81, 53, 79]"
86,ISTJ-A,Logistician,"[22, 28, 78, 53, 72]"
87,ISTP-A,Virtuoso,"[36, 28, 81, 49, 81]"
88,ISTJ-A,Logistician,"[36, 28, 72, 53, 74]"
89,ISTJ-A,Logistician,"[19, 22, 93, 53, 78]"
90,ISTJ-A,Logistician,"[21, 28, 81, 56, 67]"
91,ISTJ-A,Logistician,"[25, 28, 75, 53, 78]"
92,ISTJ-A,Logistician,"[31, 22, 76, 61, 72]"
93,ISTP-A,Virtuoso,"[22, 31, 82, 47, 81]"
94,ISTJ-A,Logistician,"[31, 28, 85, 53, 75]"
95,ISTJ-A,Logistician,"[33, 31, 64, 56, 78]"
96,ISTJ-A,Logistician,"[31, 25, 83, 53, 72]"
97,ISTP-A,Virtuoso,"[21, 28, 75, 47, 75]"
98,ISTJ-A,Logistician,"[19, 28, 67, 53, 69]"
99,ISTJ-A,Logistician,"[32, 28, 86, 53, 72]"
100,ISTJ-A,Logistician,"[25, 25, 75, 56, 74]"
