Cycle,Code,Role,Values
90,ISFP-A,Adventurer,"[44, 42, 29, 18, 51]"
91,ESFP-T,Entertainer,"[51, 45, 36, 26, 49]"
92,ISFP-T,Adventurer,"[43, 35, 25, 18, 47]"
93,ISFP-A,Adventurer,"[36, 41, 28, 21, 56]"
94,ISFP-A,Adventurer,"[47, 48, 28, 22, 51]"
95,ISFP-A,Adventurer,"[42, 41, 29, 25, 53]"
96,ISFP-A,Adventurer,"[46, 35, 28, 35, 61]"
97,ISFP-T,Adventurer,"[43, 45, 25, 25, 49]"
98,ISFP-A,Adventurer,"[35, 45, 25, 29, 63]"
99,ISFP-A,Adventurer,"[46, 42, 25, 28, 67]"
100,ISFP-A,Adventurer,"[36, 34, 31, 28, 60]"
