Cycle,Code,Role,Values
47,ISFP-A,Adventurer,"[0, 38, 29, 40, 54]"
48,ISFP-A,Adventurer,"[0, 42, 31, 33, 61]"
49,ISFP-A,Adventurer,"[1, 39, 32, 31, 57]"
50,ISFP-A,Adventurer,"[11, 38, 31, 44, 61]"
51,ISFJ-A,Defender,"[4, 45, 36, 51, 63]"
52,ISFP-A,Adventurer,"[0, 41, 37, 49, 61]"
53,ISFP-A,Adventurer,"[3, 46, 36, 44, 63]"
54,ISFP-A,Adventurer,"[0, 41, 29, 36, 67]"
55,ISFP-A,Adventurer,"[7, 42, 36, 43, 61]"
56,ISFP-A,Adventurer,"[3, 29, 35, 44, 65]"
57,ISFP-A,Adventurer,"[0, 34, 32, 37, 64]"
58,ISFJ-A,Defender,"[0, 41, 42, 56, 61]"
59,ISFP-A,Adventurer,"[1, 36, 35, 39, 63]"
60,INFP-A,Mediator,"[3, 51, 33, 39, 61]"
61,ISFJ-A,Defender,"[3, 35, 39, 53, 60]"
62,ISFP-A,Adventurer,"[0, 34, 37, 44, 65]"
63,ISFP-A,Adventurer,"[3, 42, 32, 37, 69]"
64,ISFP-A,Adventurer,"[0, 48, 33, 39, 61]"
65,ISFP-A,Adventurer,"[1, 46, 37, 49, 67]"
66,ISFP-A,Adventurer,"[3, 47, 29, 40, 65]"
67,ISFP-A,Adventurer,"[0, 46, 31, 49, 72]"
68,ISFP-A,Adventurer,"[4, 41, 36, 44, 65]"
69,INFJ-A,Advocate,"[6, 54, 36, 51, 56]"
70,ISFP-A,Adventurer,"[11, 43, 29, 43, 63]"
71,ISFP-A,Adventurer,"[0, 48, 35, 40, 63]"
72,ISFP-A,Adventurer,"[4, 36, 36, 43, 58]"
73,ISFP-A,Adventurer,"[0, 47, 32, 39, 63]"
74,INFP-A,Mediator,"[0, 53, 31, 43, 65]"
75,ISFP-A,Adventurer,"[0, 41, 35, 39, 61]"
76,ISFP-A,Adventurer,"[6, 43, 43, 35, 63]"
77,ISFP-A,Adventurer,"[7, 41, 31, 43, 67]"
78,ISFP-A,Adventurer,"[1, 45, 33, 44, 56]"
79,ISFP-A,Adventurer,"[6, 48, 35, 47, 60]"
80,ISFP-A,Adventurer,"[7, 39, 32, 40, 51]"
81,ISFP-A,Adventurer,"[8, 43, 33, 44, 68]"
82,ISFP-A,Adventurer,"[11, 46, 36, 46, 61]"
83,ISFP-A,Adventurer,"[1, 36, 32, 43, 63]"
84,ISFP-A,Adventurer,"[1, 38, 42, 44, 71]"
85,ISFP-A,Adventurer,"[0, 42, 32, 37, 57]"
86,ISFP-A,Adventurer,"[11, 47, 29, 42, 65]"
87,ISFP-A,Adventurer,"[1, 47, 37, 32, 61]"
88,INFP-A,Mediator,"[0, 56, 35, 46, 64]"
89,ISFP-A,Adventurer,"[0, 46, 29, 31, 54]"
90,ISFP-A,Adventurer,"[4, 43, 32, 42, 53]"
91,ISFP-A,Adventurer,"[1, 48, 33, 47, 60]"
92,ISFP-A,Adventurer,"[7, 43, 35, 49, 61]"
93,ISFP-A,Adventurer,"[0, 36, 33, 40, 60]"
94,ISFP-A,Adventurer,"[8, 42, 32, 43, 53]"
95,ISFP-A,Adventurer,"[6, 35, 39, 39, 65]"
96,ISFP-A,Adventurer,"[4, 36, 31, 49, 61]"
97,ISFJ-A,Defender,"[8, 36, 32, 51, 67]"
98,ISFP-A,Adventurer,"[3, 38, 31, 44, 60]"
99,ISFP-A,Adventurer,"[7, 48, 37, 40, 65]"
100,ISFP-A,Adventurer,"[6, 35, 32, 36, 64]"
