Cycle,Code,Role,Values
56,ESFP-A,Entertainer,"[69, 47, 36, 24, 79]"
57,ESFP-A,Entertainer,"[71, 35, 39, 25, 75]"
58,ESFP-A,Entertainer,"[72, 43, 42, 24, 76]"
59,ESFP-A,Entertainer,"[68, 35, 43, 26, 74]"
60,ESFP-A,Entertainer,"[71, 43, 40, 25, 75]"
61,ESFP-A,Entertainer,"[69, 35, 39, 26, 72]"
62,ESFP-A,Entertainer,"[68, 36, 46, 24, 79]"
63,ESFP-A,Entertainer,"[72, 38, 40, 26, 76]"
64,ESFP-A,Entertainer,"[65, 43, 43, 28, 67]"
65,ESFP-A,Entertainer,"[65, 38, 40, 25, 76]"
66,ESFP-A,Entertainer,"[65, 43, 40, 31, 75]"
67,ESFP-A,Entertainer,"[69, 34, 42, 25, 76]"
68,ESFP-A,Entertainer,"[68, 41, 43, 24, 78]"
69,ESFP-A,Entertainer,"[64, 43, 39, 24, 74]"
70,ESFP-A,Entertainer,"[61, 43, 37, 28, 74]"
71,ESFP-A,Entertainer,"[72, 45, 40, 25, 79]"
72,ESFP-A,Entertainer,"[63, 48, 36, 21, 81]"
73,ESFP-A,Entertainer,"[67, 42, 46, 24, 74]"
74,ESFP-A,Entertainer,"[71, 42, 43, 25, 75]"
75,ESFP-A,Entertainer,"[64, 38, 47, 22, 79]"
76,ENFP-A,Campaigner,"[65, 51, 42, 24, 76]"
77,ESFP-A,Entertainer,"[67, 41, 44, 28, 75]"
78,ESFP-A,Entertainer,"[68, 42, 35, 24, 79]"
79,ESFP-A,Entertainer,"[69, 42, 43, 29, 76]"
80,ESFP-A,Entertainer,"[67, 41, 36, 21, 74]"
81,ESFP-A,Entertainer,"[64, 39, 39, 29, 76]"
82,ESFP-A,Entertainer,"[74, 41, 39, 29, 78]"
83,ESFP-A,Entertainer,"[72, 38, 40, 28, 74]"
84,ESFP-A,Entertainer,"[69, 36, 35, 22, 76]"
85,ESFP-A,Entertainer,"[65, 36, 37, 25, 71]"
86,ESFP-A,Entertainer,"[72, 47, 37, 26, 79]"
87,ESFP-A,Entertainer,"[65, 35, 40, 24, 69]"
88,ESFP-A,Entertainer,"[65, 47, 40, 28, 68]"
89,ESFP-A,Entertainer,"[68, 47, 47, 22, 74]"
90,ESFP-A,Entertainer,"[71, 41, 36, 22, 79]"
91,ESFP-A,Entertainer,"[71, 46, 40, 28, 69]"
92,ESFP-A,Entertainer,"[68, 39, 42, 36, 81]"
93,ESFP-A,Entertainer,"[65, 35, 42, 25, 75]"
94,ESFP-A,Entertainer,"[71, 35, 43, 25, 74]"
95,ESFP-A,Entertainer,"[69, 35, 40, 26, 79]"
96,ESFP-A,Entertainer,"[65, 42, 39, 24, 81]"
97,ESFP-A,Entertainer,"[65, 41, 42, 25, 78]"
98,ESFP-A,Entertainer,"[67, 36, 42, 26, 76]"
99,ESFP-A,Entertainer,"[68, 38, 36, 25, 74]"
100,ESFP-A,Entertainer,"[67, 39, 46, 25, 75]"
