Cycle,Code,Role,Values
51,ISTP-A,Virtuoso,"[15, 38, 88, 21, 67]"
52,ISTP-A,Virtuoso,"[14, 46, 88, 21, 68]"
53,ISTP-A,Virtuoso,"[17, 39, 88, 18, 68]"
54,ISTP-A,Virtuoso,"[17, 32, 85, 21, 71]"
55,ISTP-A,Virtuoso,"[15, 41, 89, 24, 69]"
56,ISTP-A,Virtuoso,"[17, 35, 88, 15, 67]"
57,ISTP-A,Virtuoso,"[15, 36, 82, 19, 67]"
58,ISTP-A,Virtuoso,"[17, 35, 86, 19, 68]"
59,ISTP-A,Virtuoso,"[17, 41, 85, 19, 65]"
60,ISTP-A,Virtuoso,"[15, 35, 86, 22, 67]"
61,ISTP-A,Virtuoso,"[17, 36, 85, 15, 71]"
62,ISTP-A,Virtuoso,"[17, 43, 83, 19, 74]"
63,ISTP-A,Virtuoso,"[15, 41, 85, 22, 64]"
64,ISTP-A,Virtuoso,"[15, 42, 82, 21, 68]"
65,ISTP-A,Virtuoso,"[17, 35, 88, 21, 69]"
66,ISTP-A,Virtuoso,"[17, 38, 88, 18, 67]"
67,ISTP-A,Virtuoso,"[15, 39, 85, 21, 64]"
68,ISTP-A,Virtuoso,"[17, 32, 86, 25, 74]"
69,ISTP-A,Virtuoso,"[17, 36, 85, 24, 68]"
70,ISTP-A,Virtuoso,"[17, 36, 92, 21, 67]"
71,ISTP-A,Virtuoso,"[15, 42, 85, 24, 74]"
72,ISTP-A,Virtuoso,"[15, 42, 83, 24, 65]"
73,ISTP-A,Virtuoso,"[14, 38, 82, 14, 68]"
74,ISTP-A,Virtuoso,"[15, 41, 83, 18, 69]"
75,ISTP-A,Virtuoso,"[17, 46, 88, 18, 74]"
76,ISTP-A,Virtuoso,"[15, 34, 85, 18, 74]"
77,ISTP-A,Virtuoso,"[15, 38, 82, 12, 74]"
78,ISTP-A,Virtuoso,"[17, 35, 89, 21, 67]"
79,ISTP-A,Virtuoso,"[15, 36, 83, 22, 69]"
80,ISTP-A,Virtuoso,"[15, 39, 82, 14, 74]"
81,ISTP-A,Virtuoso,"[17, 43, 88, 15, 67]"
82,ISTP-A,Virtuoso,"[17, 36, 83, 24, 71]"
83,ISTP-A,Virtuoso,"[15, 41, 81, 19, 67]"
84,ISTP-A,Virtuoso,"[15, 39, 85, 14, 74]"
85,ISTP-A,Virtuoso,"[14, 42, 89, 19, 67]"
86,ISTP-A,Virtuoso,"[12, 39, 88, 24, 69]"
87,ISTP-A,Virtuoso,"[17, 39, 86, 22, 67]"
88,ISTP-A,Virtuoso,"[15, 41, 90, 24, 74]"
89,ISTP-A,Virtuoso,"[17, 41, 88, 18, 69]"
90,ISTP-A,Virtuoso,"[17, 38, 85, 24, 69]"
91,ISTP-A,Virtuoso,"[17, 36, 85, 18, 72]"
92,ISTP-A,Virtuoso,"[17, 38, 85, 21, 69]"
93,ISTP-A,Virtuoso,"[15, 34, 86, 19, 72]"
94,ISTP-A,Virtuoso,"[17, 42, 81, 18, 69]"
95,ISTP-A,Virtuoso,"[15, 35, 88, 18, 67]"
96,ISTP-A,Virtuoso,"[17, 36, 85, 21, 67]"
97,ISTP-A,Virtuoso,"[15, 38, 86, 18, 68]"
98,ISTP-A,Virtuoso,"[15, 39, 89, 21, 74]"
99,ISTP-A,Virtuoso,"[15, 42, 86, 18, 71]"
100,ISTP-A,Virtuoso,"[15, 36, 89, 19, 68]"
