Cycle,Code,Role,Values
66,ESTP-A,Entrepreneur,"[63, 43, 79, 40, 82]"
67,ESTP-A,Entrepreneur,"[61, 38, 79, 35, 79]"
68,ESTP-A,Entrepreneur,"[71, 34, 81, 42, 81]"
69,ESTP-A,Entrepreneur,"[65, 34, 81, 37, 78]"
70,ESTP-A,Entrepreneur,"[64, 31, 82, 35, 76]"
71,ESTP-A,Entrepreneur,"[65, 35, 81, 37, 81]"
72,ESTP-A,Entrepreneur,"[68, 35, 79, 32, 79]"
73,ESTP-A,Entrepreneur,"[64, 29, 81, 32, 74]"
74,ESTP-A,Entrepreneur,"[75, 31, 86, 31, 78]"
75,ESTP-A,Entrepreneur,"[68, 32, 74, 37, 83]"
76,ESTP-A,Entrepreneur,"[65, 27, 81, 32, 82]"
77,ESTP-A,Entrepreneur,"[61, 48, 81, 36, 79]"
78,ESTP-A,Entrepreneur,"[67, 38, 78, 35, 83]"
79,ESTP-A,Entrepreneur,"[74, 43, 82, 33, 83]"
80,ESTP-A,Entrepreneur,"[65, 35, 81, 36, 76]"
81,ESTP-A,Entrepreneur,"[63, 38, 78, 35, 85]"
82,ESTP-A,Entrepreneur,"[64, 36, 82, 40, 83]"
83,ESTP-A,Entrepreneur,"[65, 35, 78, 31, 81]"
84,ESTP-A,Entrepreneur,"[67, 31, 76, 37, 79]"
85,ESTP-A,Entrepreneur,"[69, 42, 76, 42, 82]"
86,ESTP-A,Entrepreneur,"[71, 29, 82, 31, 78]"
87,ESTP-A,Entrepreneur,"[67, 39, 83, 37, 76]"
88,ESTP-A,Entrepreneur,"[63, 42, 83, 31, 79]"
89,ESTP-A,Entrepreneur,"[65, 31, 76, 40, 81]"
90,ESTP-A,Entrepreneur,"[71, 42, 79, 33, 83]"
91,ESTP-A,Entrepreneur,"[67, 39, 81, 37, 81]"
92,ESTP-A,Entrepreneur,"[61, 36, 78, 39, 75]"
93,ESTP-A,Entrepreneur,"[57, 29, 79, 29, 75]"
94,ESTP-A,Entrepreneur,"[69, 38, 82, 31, 83]"
95,ESTP-A,Entrepreneur,"[63, 36, 81, 37, 74]"
96,ESTP-A,Entrepreneur,"[69, 31, 74, 31, 82]"
97,ESTP-A,Entrepreneur,"[69, 32, 81, 33, 81]"
98,ESTP-A,Entrepreneur,"[64, 35, 76, 39, 78]"
99,ESTP-A,Entrepreneur,"[65, 36, 78, 32, 78]"
100,ESTP-A,Entrepreneur,"[65, 38, 81, 40, 82]"
