Cycle,Code,Role,Values
72,ISTP-A,Virtuoso,"[0, 24, 71, 37, 57]"
73,ISTP-A,Virtuoso,"[1, 35, 64, 44, 65]"
74,ISTP-A,Virtuoso,"[6, 32, 67, 44, 60]"
75,ISTP-A,Virtuoso,"[7, 29, 67, 42, 64]"
76,ISTP-A,Virtuoso,"[3, 35, 67, 39, 60]"
77,ISTP-A,Virtuoso,"[0, 31, 67, 43, 63]"
78,ISTP-A,Virtuoso,"[6, 38, 68, 42, 57]"
79,ISTP-A,Virtuoso,"[1, 32, 74, 42, 51]"
80,ISTP-A,Virtuoso,"[0, 32, 67, 36, 54]"
81,ISTP-A,Virtuoso,"[6, 35, 64, 36, 56]"
82,ISTP-A,Virtuoso,"[3, 29, 67, 36, 58]"
83,ISTP-A,Virtuoso,"[3, 32, 67, 37, 64]"
84,ISTP-A,Virtuoso,"[0, 31, 61, 46, 60]"
85,ISTP-A,Virtuoso,"[4, 29, 69, 35, 61]"
86,ISTP-A,Virtuoso,"[7, 34, 65, 39, 61]"
87,ISTP-A,Virtuoso,"[3, 29, 65, 40, 57]"
88,ISTP-A,Virtuoso,"[6, 28, 64, 40, 64]"
89,ISTP-A,Virtuoso,"[7, 31, 67, 36, 64]"
90,ISTP-A,Virtuoso,"[0, 32, 67, 36, 64]"
91,ISTP-A,Virtuoso,"[0, 28, 72, 43, 57]"
92,ISTP-A,Virtuoso,"[1, 27, 69, 37, 61]"
93,ISTP-A,Virtuoso,"[4, 31, 69, 40, 61]"
94,ISTP-A,Virtuoso,"[1, 36, 64, 40, 57]"
95,ISTP-A,Virtuoso,"[10, 39, 65, 43, 60]"
96,ISTP-A,Virtuoso,"[6, 29, 68, 39, 57]"
97,ISTP-A,Virtuoso,"[0, 22, 68, 43, 57]"
98,ISTP-A,Virtuoso,"[0, 29, 64, 47, 64]"
99,ISTP-A,Virtuoso,"[0, 31, 68, 40, 56]"
100,ISTP-A,Virtuoso,"[7, 25, 71, 42, 58]"
