Cycle,Code,Role,Values
50,ISTJ-A,Logistician,"[17, 36, 89, 71, 74]"
51,ISTJ-A,Logistician,"[18, 39, 86, 75, 72]"
52,ISTJ-A,Logistician,"[18, 35, 85, 74, 79]"
53,ISTJ-A,Logistician,"[17, 36, 89, 65, 67]"
54,ISTJ-A,Logistician,"[15, 32, 86, 61, 72]"
55,ISTJ-A,Logistician,"[15, 35, 86, 61, 71]"
56,ISTJ-A,Logistician,"[18, 32, 89, 68, 81]"
57,ISTJ-A,Logistician,"[17, 42, 88, 63, 71]"
58,ISTJ-A,Logistician,"[15, 38, 88, 65, 79]"
59,ISTJ-A,Logistician,"[17, 41, 86, 65, 72]"
60,ISTJ-A,Logistician,"[18, 34, 83, 60, 74]"
61,ISTJ-A,Logistician,"[15, 34, 88, 65, 78]"
62,ISTJ-A,Logistician,"[15, 27, 86, 63, 74]"
63,ISTJ-A,Logistician,"[17, 35, 88, 69, 75]"
64,ISTJ-A,Logistician,"[15, 36, 86, 69, 76]"
65,ISTJ-A,Logistician,"[17, 39, 86, 72, 79]"
66,ISTJ-A,Logistician,"[17, 39, 85, 60, 82]"
67,ISTJ-A,Logistician,"[15, 32, 89, 63, 74]"
68,ISTJ-A,Logistician,"[18, 36, 85, 71, 72]"
69,ISTJ-A,Logistician,"[15, 34, 83, 64, 78]"
70,ISTJ-A,Logistician,"[17, 38, 82, 67, 71]"
71,ISTJ-A,Logistician,"[14, 35, 85, 72, 71]"
72,ISTJ-A,Logistician,"[15, 35, 85, 69, 75]"
73,ISTJ-A,Logistician,"[18, 25, 88, 67, 79]"
74,ISTJ-A,Logistician,"[14, 41, 85, 58, 75]"
75,ISTJ-A,Logistician,"[17, 39, 83, 69, 78]"
76,ISTJ-A,Logistician,"[18, 28, 85, 69, 68]"
77,ISTJ-A,Logistician,"[14, 36, 86, 65, 78]"
78,ISTJ-A,Logistician,"[15, 35, 83, 64, 75]"
79,ISTJ-A,Logistician,"[17, 43, 86, 67, 72]"
80,ISTJ-A,Logistician,"[17, 35, 85, 60, 78]"
81,ISTJ-A,Logistician,"[17, 34, 89, 65, 71]"
82,ISTJ-A,Logistician,"[15, 34, 85, 69, 81]"
83,ISTJ-A,Logistician,"[15, 35, 85, 63, 74]"
84,ISTJ-A,Logistician,"[17, 34, 82, 65, 75]"
85,ISTJ-A,Logistician,"[17, 36, 88, 60, 72]"
86,ISTJ-A,Logistician,"[17, 35, 86, 63, 78]"
87,ISTJ-A,Logistician,"[17, 34, 88, 69, 78]"
88,ISTJ-A,Logistician,"[18, 36, 90, 65, 79]"
89,ISTJ-A,Logistician,"[15, 36, 85, 75, 74]"
90,ISTJ-A,Logistician,"[17, 34, 88, 68, 74]"
91,ISTJ-A,Logistician,"[17, 38, 86, 69, 68]"
92,ISTJ-A,Logistician,"[18, 42, 85, 69, 76]"
93,ISTJ-A,Logistician,"[15, 34, 85, 65, 68]"
94,ISTJ-A,Logistician,"[12, 38, 88, 75, 74]"
95,ISTJ-A,Logistician,"[18, 46, 85, 72, 81]"
96,ISTJ-A,Logistician,"[15, 35, 90, 69, 76]"
97,ISTJ-A,Logistician,"[18, 38, 81, 60, 74]"
98,ISTJ-A,Logistician,"[15, 34, 88, 64, 72]"
99,ISTJ-A,Logistician,"[15, 34, 88, 67, 72]"
100,ISTJ-A,Logistician,"[17, 32, 83, 57, 72]"
