Cycle,Code,Role,Values
33,ISTP-A,Virtuoso,"[42, 45, 63, 19, 79]"
34,ISTP-A,Virtuoso,"[40, 42, 63, 18, 81]"
35,ISTP-A,Virtuoso,"[37, 36, 64, 21, 76]"
36,ISTP-A,Virtuoso,"[42, 43, 61, 19, 74]"
37,ISTP-A,Virtuoso,"[36, 42, 61, 18, 74]"
38,ISTP-A,Virtuoso,"[40, 41, 61, 19, 82]"
39,ISTP-A,Virtuoso,"[37, 38, 61, 17, 81]"
40,ISTP-A,Virtuoso,"[47, 34, 61, 15, 79]"
41,ISTP-A,Virtuoso,"[47, 39, 65, 14, 74]"
42,ISTP-A,Virtuoso,"[40, 42, 61, 18, 72]"
43,ISTP-A,Virtuoso,"[36, 39, 61, 24, 81]"
44,ISTP-A,Virtuoso,"[40, 43, 65, 21, 79]"
45,ISTP-A,Virtuoso,"[42, 42, 64, 17, 75]"
46,ISTP-A,Virtuoso,"[40, 41, 61, 22, 76]"
47,ISTP-A,Virtuoso,"[37, 39, 61, 19, 79]"
48,ISTP-A,Virtuoso,"[35, 36, 61, 15, 79]"
49,ISTP-A,Virtuoso,"[42, 42, 64, 17, 78]"
50,ISTP-A,Virtuoso,"[39, 43, 61, 19, 75]"
51,ISTP-A,Virtuoso,"[43, 41, 64, 18, 78]"
52,ISTP-A,Virtuoso,"[36, 39, 65, 17, 72]"
53,ISTP-A,Virtuoso,"[35, 43, 60, 18, 76]"
54,ISTP-A,Virtuoso,"[42, 39, 61, 18, 82]"
55,ISTP-A,Virtuoso,"[37, 38, 63, 22, 79]"
56,ISTP-A,Virtuoso,"[36, 34, 60, 19, 76]"
57,ISTP-A,Virtuoso,"[39, 39, 65, 19, 81]"
58,ISTP-A,Virtuoso,"[37, 34, 67, 17, 78]"
59,ISTP-A,Virtuoso,"[42, 42, 60, 17, 81]"
60,ISTP-A,Virtuoso,"[40, 36, 65, 14, 75]"
61,ISTP-A,Virtuoso,"[40, 39, 64, 17, 79]"
62,ISTP-A,Virtuoso,"[40, 36, 64, 19, 75]"
63,ISTP-A,Virtuoso,"[39, 39, 65, 17, 75]"
64,ISTP-A,Virtuoso,"[39, 39, 58, 19, 76]"
65,ISTP-A,Virtuoso,"[40, 43, 61, 19, 76]"
66,ISTP-A,Virtuoso,"[39, 42, 64, 17, 78]"
67,ISTP-A,Virtuoso,"[43, 43, 57, 18, 78]"
68,ISTP-A,Virtuoso,"[36, 39, 64, 18, 74]"
69,ISTP-A,Virtuoso,"[43, 38, 64, 19, 75]"
70,ISTP-A,Virtuoso,"[39, 38, 65, 15, 78]"
71,ISTP-A,Virtuoso,"[39, 42, 61, 17, 76]"
72,ISTP-A,Virtuoso,"[44, 42, 65, 21, 78]"
73,ISTP-A,Virtuoso,"[33, 38, 57, 22, 75]"
74,ISTP-A,Virtuoso,"[42, 45, 63, 17, 76]"
75,ISTP-A,Virtuoso,"[36, 35, 65, 19, 79]"
76,ISTP-A,Virtuoso,"[36, 42, 64, 19, 79]"
77,ISTP-A,Virtuoso,"[36, 39, 63, 17, 76]"
78,ISTP-A,Virtuoso,"[43, 39, 61, 17, 81]"
79,ISTP-A,Virtuoso,"[37, 45, 61, 15, 76]"
80,ISTP-A,Virtuoso,"[42, 39, 67, 17, 78]"
81,ISTP-A,Virtuoso,"[44, 43, 63, 18, 75]"
82,ISTP-A,Virtuoso,"[37, 46, 63, 15, 79]"
83,ISTP-A,Virtuoso,"[43, 43, 65, 21, 78]"
84,ISTP-A,Virtuoso,"[40, 38, 58, 18, 79]"
85,ISTP-A,Virtuoso,"[42, 38, 63, 19, 79]"
86,ISTP-A,Virtuoso,"[39, 45, 64, 18, 75]"
87,ISTP-A,Virtuoso,"[37, 39, 61, 14, 74]"
88,ISTP-A,Virtuoso,"[42, 41, 65, 21, 76]"
89,ISTP-A,Virtuoso,"[39, 43, 63, 18, 76]"
90,ISTP-A,Virtuoso,"[37, 47, 63, 18, 82]"
91,ISTP-A,Virtuoso,"[40, 42, 60, 14, 78]"
92,ISTP-A,Virtuoso,"[44, 39, 60, 21, 82]"
93,ISTP-A,Virtuoso,"[42, 35, 67, 14, 82]"
94,ISTP-A,Virtuoso,"[37, 43, 64, 21, 76]"
95,ISTP-A,Virtuoso,"[37, 42, 63, 14, 78]"
96,ISTP-A,Virtuoso,"[35, 42, 61, 22, 78]"
97,ISTP-A,Virtuoso,"[44, 42, 57, 21, 76]"
98,ISTP-A,Virtuoso,"[40, 46, 60, 15, 78]"
99,ISTP-A,Virtuoso,"[39, 42, 63, 18, 75]"
100,ISTP-A,Virtuoso,"[42, 38, 61, 18, 75]"
