Cycle,Code,Role,Values
43,ESTJ-A,Executive,"[67, 17, 79, 61, 79]"
44,ESTJ-A,Executive,"[61, 18, 81, 67, 81]"
45,ESTJ-A,Executive,"[63, 18, 79, 67, 82]"
46,ESTJ-A,Executive,"[67, 14, 83, 63, 75]"
47,ESTJ-A,Executive,"[69, 17, 83, 64, 78]"
48,ESTJ-A,Executive,"[67, 13, 78, 64, 81]"
49,ESTJ-A,Executive,"[71, 18, 78, 61, 76]"
50,ESTJ-A,Executive,"[64, 14, 83, 68, 78]"
51,ESTJ-A,Executive,"[65, 14, 81, 64, 82]"
52,ESTJ-A,Executive,"[63, 9, 81, 69, 81]"
53,ESTJ-A,Executive,"[65, 14, 82, 63, 81]"
54,ESTJ-A,Executive,"[65, 16, 85, 63, 74]"
55,ESTJ-A,Executive,"[65, 10, 82, 65, 79]"
56,ESTJ-A,Executive,"[68, 16, 76, 65, 82]"
57,ESTJ-A,Executive,"[71, 16, 83, 64, 78]"
58,ESTJ-A,Executive,"[63, 18, 76, 71, 78]"
59,ESTJ-A,Executive,"[71, 16, 78, 64, 79]"
60,ESTJ-A,Executive,"[67, 13, 82, 63, 83]"
61,ESTJ-A,Executive,"[67, 13, 81, 65, 81]"
62,ESTJ-A,Executive,"[63, 21, 82, 64, 79]"
63,ESTJ-A,Executive,"[69, 18, 79, 64, 75]"
64,ESTJ-A,Executive,"[61, 18, 79, 60, 76]"
65,ESTJ-A,Executive,"[64, 17, 81, 64, 78]"
66,ESTJ-A,Executive,"[67, 18, 78, 64, 76]"
67,ESTJ-A,Executive,"[61, 18, 82, 65, 78]"
68,ESTJ-A,Executive,"[60, 9, 86, 63, 79]"
69,ESTJ-A,Executive,"[67, 24, 83, 61, 82]"
70,ESTJ-A,Executive,"[60, 18, 81, 63, 78]"
71,ESTJ-A,Executive,"[63, 16, 81, 64, 81]"
72,ESTJ-A,Executive,"[67, 18, 82, 65, 76]"
73,ESTJ-A,Executive,"[69, 17, 79, 65, 79]"
74,ESTJ-A,Executive,"[63, 10, 85, 63, 75]"
75,ESTJ-A,Executive,"[57, 14, 78, 63, 79]"
76,ESTJ-A,Executive,"[60, 11, 85, 67, 78]"
77,ESTJ-A,Executive,"[67, 17, 83, 69, 81]"
78,ESTJ-A,Executive,"[68, 16, 78, 67, 86]"
79,ESTJ-A,Executive,"[65, 16, 79, 63, 82]"
80,ESTJ-A,Executive,"[61, 20, 76, 65, 79]"
81,ESTJ-A,Executive,"[63, 17, 81, 64, 83]"
82,ESTJ-A,Executive,"[68, 18, 74, 63, 85]"
83,ESTJ-A,Executive,"[72, 14, 81, 64, 78]"
84,ESTJ-A,Executive,"[68, 11, 78, 63, 79]"
85,ESTJ-A,Executive,"[63, 16, 79, 61, 76]"
86,ESTJ-A,Executive,"[67, 17, 83, 61, 79]"
87,ESTJ-A,Executive,"[63, 13, 82, 64, 82]"
88,ESTJ-A,Executive,"[63, 20, 75, 61, 86]"
89,ESTJ-A,Executive,"[68, 20, 74, 65, 81]"
90,ESTJ-A,Executive,"[69, 20, 78, 72, 78]"
91,ESTJ-A,Executive,"[64, 18, 83, 68, 78]"
92,ESTJ-A,Executive,"[71, 18, 82, 64, 79]"
93,ESTJ-A,Executive,"[63, 11, 79, 63, 76]"
94,ESTJ-A,Executive,"[68, 7, 78, 67, 78]"
95,ESTJ-A,Executive,"[63, 17, 82, 64, 76]"
96,ESTJ-A,Executive,"[63, 10, 85, 63, 75]"
97,ESTJ-A,Executive,"[67, 22, 79, 61, 81]"
98,ESTJ-A,Executive,"[69, 18, 78, 60, 81]"
99,ESTJ-A,Executive,"[65, 17, 75, 61, 78]"
100,ESTJ-A,Executive,"[60, 16, 78, 64, 76]"
