Cycle,Code,Role,Values
65,ISTJ-A,Logistician,"[26, 20, 68, 69, 78]"
66,ISTJ-A,Logistician,"[25, 25, 67, 71, 81]"
67,ISTJ-A,Logistician,"[24, 27, 69, 68, 78]"
68,ISTJ-A,Logistician,"[19, 27, 67, 65, 83]"
69,ISTJ-A,Logistician,"[15, 24, 68, 71, 85]"
70,ISTJ-A,Logistician,"[26, 20, 71, 69, 81]"
71,ISTJ-A,Logistician,"[21, 18, 69, 71, 82]"
72,ISTJ-A,Logistician,"[25, 21, 67, 71, 82]"
73,ISTJ-A,Logistician,"[22, 27, 68, 74, 85]"
74,ISTJ-A,Logistician,"[22, 22, 69, 71, 86]"
75,ISTJ-A,Logistician,"[24, 21, 71, 74, 82]"
76,ISTJ-A,Logistician,"[29, 20, 74, 71, 82]"
77,ISTJ-A,Logistician,"[21, 22, 71, 63, 75]"
78,ISTJ-A,Logistician,"[19, 18, 75, 69, 85]"
79,ISTJ-A,Logistician,"[24, 24, 74, 71, 79]"
80,ISTJ-A,Logistician,"[26, 14, 75, 71, 83]"
81,ISTJ-A,Logistician,"[18, 22, 67, 71, 86]"
82,ISTJ-A,Logistician,"[25, 24, 68, 68, 83]"
83,ISTJ-A,Logistician,"[17, 27, 69, 74, 82]"
84,ISTJ-A,Logistician,"[17, 25, 68, 67, 86]"
85,ISTJ-A,Logistician,"[15, 22, 71, 68, 83]"
86,ISTJ-A,Logistician,"[17, 22, 67, 67, 74]"
87,ISTJ-A,Logistician,"[15, 18, 71, 60, 81]"
88,ISTJ-A,Logistician,"[24, 22, 71, 68, 81]"
89,ISTJ-A,Logistician,"[18, 22, 68, 68, 82]"
90,ISTJ-A,Logistician,"[19, 25, 65, 64, 81]"
91,ISTJ-A,Logistician,"[22, 22, 68, 64, 82]"
92,ISTJ-A,Logistician,"[22, 27, 69, 68, 78]"
93,ISTJ-A,Logistician,"[22, 24, 74, 69, 82]"
94,ISTJ-A,Logistician,"[26, 21, 74, 71, 83]"
95,ISTJ-A,Logistician,"[28, 24, 75, 69, 85]"
96,ISTJ-A,Logistician,"[22, 21, 69, 68, 82]"
97,ISTJ-A,Logistician,"[25, 21, 71, 69, 78]"
98,ISTJ-A,Logistician,"[19, 22, 67, 67, 90]"
99,ISTJ-A,Logistician,"[28, 21, 69, 67, 85]"
100,ISTJ-A,Logistician,"[24, 21, 67, 74, 88]"
