Cycle,Code,Role,Values
35,ISTP-A,Virtuoso,"[11, 41, 83, 42, 81]"
36,ISTP-A,Virtuoso,"[17, 29, 85, 37, 76]"
37,ISTP-A,Virtuoso,"[11, 34, 83, 39, 79]"
38,ISTP-A,Virtuoso,"[15, 36, 82, 44, 75]"
39,ISTP-A,Virtuoso,"[12, 31, 83, 44, 74]"
40,ISTP-A,Virtuoso,"[14, 38, 85, 43, 78]"
41,ISTP-A,Virtuoso,"[14, 35, 86, 43, 78]"
42,ISTP-A,Virtuoso,"[10, 39, 83, 40, 74]"
43,ISTP-A,Virtuoso,"[12, 34, 85, 44, 79]"
44,ISTP-A,Virtuoso,"[12, 34, 83, 44, 76]"
45,ISTP-A,Virtuoso,"[12, 31, 86, 44, 81]"
46,ISTP-A,Virtuoso,"[12, 35, 85, 47, 81]"
47,ISTP-A,Virtuoso,"[18, 34, 79, 39, 79]"
48,ISTP-A,Virtuoso,"[14, 32, 82, 43, 78]"
49,ISTP-A,Virtuoso,"[14, 36, 82, 43, 76]"
50,ISTP-A,Virtuoso,"[11, 36, 83, 40, 79]"
51,ISTP-A,Virtuoso,"[11, 42, 82, 37, 75]"
52,ISTP-A,Virtuoso,"[11, 29, 81, 44, 79]"
53,ISTP-A,Virtuoso,"[14, 28, 79, 44, 74]"
54,ISTP-A,Virtuoso,"[7, 39, 81, 39, 81]"
55,ISTP-A,Virtuoso,"[12, 35, 82, 40, 76]"
56,ISTP-A,Virtuoso,"[10, 35, 83, 47, 81]"
57,ISTP-A,Virtuoso,"[10, 39, 83, 42, 75]"
58,ISTP-A,Virtuoso,"[10, 34, 81, 39, 76]"
59,ISTP-A,Virtuoso,"[7, 36, 79, 39, 74]"
60,ISTP-A,Virtuoso,"[11, 32, 82, 42, 75]"
61,ISTP-A,Virtuoso,"[14, 41, 85, 40, 85]"
62,ISTP-A,Virtuoso,"[17, 35, 82, 46, 86]"
63,ISTP-A,Virtuoso,"[17, 36, 82, 43, 85]"
64,ISTP-A,Virtuoso,"[14, 41, 85, 46, 81]"
65,ISTP-A,Virtuoso,"[12, 39, 82, 46, 78]"
66,ISTP-A,Virtuoso,"[11, 36, 86, 43, 78]"
67,ISTP-A,Virtuoso,"[14, 34, 86, 39, 82]"
68,ISTP-A,Virtuoso,"[11, 41, 81, 39, 79]"
69,ISTP-A,Virtuoso,"[11, 39, 81, 43, 81]"
70,ISTP-A,Virtuoso,"[11, 31, 78, 42, 82]"
71,ISTP-A,Virtuoso,"[11, 39, 82, 44, 78]"
72,ISTP-A,Virtuoso,"[12, 35, 83, 42, 75]"
73,ISTP-A,Virtuoso,"[11, 27, 86, 46, 76]"
74,ISTP-A,Virtuoso,"[15, 43, 85, 42, 72]"
75,ISTP-A,Virtuoso,"[10, 35, 83, 43, 78]"
76,ISTP-A,Virtuoso,"[15, 29, 83, 49, 79]"
77,ISTP-A,Virtuoso,"[14, 34, 82, 43, 76]"
78,ISTP-A,Virtuoso,"[14, 29, 85, 40, 79]"
79,ISTP-A,Virtuoso,"[15, 41, 86, 37, 75]"
80,ISTP-A,Virtuoso,"[12, 28, 79, 39, 78]"
81,ISTP-A,Virtuoso,"[15, 34, 83, 43, 86]"
82,ISTP-A,Virtuoso,"[11, 32, 81, 46, 78]"
83,ISTP-A,Virtuoso,"[11, 36, 85, 42, 74]"
84,ISTP-A,Virtuoso,"[11, 34, 82, 44, 75]"
85,ISTP-A,Virtuoso,"[15, 35, 79, 36, 74]"
86,ISTP-A,Virtuoso,"[17, 35, 85, 44, 85]"
87,ISTP-A,Virtuoso,"[12, 35, 79, 43, 83]"
88,ISTP-A,Virtuoso,"[14, 36, 86, 49, 75]"
89,ISTP-A,Virtuoso,"[14, 32, 82, 42, 82]"
90,ISTP-A,Virtuoso,"[15, 38, 86, 43, 75]"
91,ISTP-A,Virtuoso,"[11, 39, 82, 42, 78]"
92,ISTP-A,Virtuoso,"[8, 36, 81, 42, 75]"
93,ISTP-A,Virtuoso,"[15, 34, 85, 44, 82]"
94,ISTP-A,Virtuoso,"[11, 35, 79, 49, 76]"
95,ISTP-A,Virtuoso,"[12, 29, 79, 44, 75]"
96,ISTP-A,Virtuoso,"[10, 34, 89, 39, 78]"
97,ISTP-A,Virtuoso,"[14, 39, 81, 49, 82]"
98,ISTP-A,Virtuoso,"[17, 35, 81, 46, 81]"
99,ISTP-A,Virtuoso,"[11, 35, 85, 37, 81]"
100,ISTP-A,Virtuoso,"[14, 34, 86, 40, 83]"
